id,predict_data,mse,rmse,mape,shap,smooth,skip,result_corr
0,"[ 20.77884   34.285076  31.099634  40.029285  50.632607  55.01888
  50.43433   61.891087  61.029743  65.20804   79.27699   75.68425
  80.0522    86.54053   93.20916  100.576904 113.661224 111.32935
 118.79424  127.041084 132.75856  137.90186  143.09138  143.00464
 144.69658  145.79753  146.61053  152.22675  152.11931  148.80228
 159.0561   154.29105  150.02536  160.8555   151.3403   157.31894
 158.5847   154.94247  156.34216  153.45488  159.39865  148.0744
 148.98296  144.5251   135.50626  140.64357  134.87614  133.78003
 129.20038  124.429245 117.93661  113.06755  105.96963  107.87269
 114.05664  108.0302   102.60065  101.0093   105.50639   95.56996
  94.93743   87.8752    88.254616  89.374756  93.6363    86.131195
  88.70616   83.2078    87.449     76.47169   79.04838   77.78793
  75.07123   77.814445  73.983665  65.28859   64.37457   74.697655
  62.89718   62.938095  72.355995  55.895065  57.08315   67.41483
  54.20702   56.551567  57.817734  59.54311   47.57995   53.088562
  47.844837  41.72214   48.233906  42.05724   37.46852   39.889534
  39.075146  29.695726  40.53106   33.7808    30.557302  36.675507
  26.091068  26.46866   25.690474  22.093166  22.048399  26.787935
  26.913643  26.342451  18.113907  20.586432  27.614704  16.334856
  18.968641  16.026834  13.899138  18.612223  14.359386  19.382126]",3610.337542,60.08608443,0.576364412,0.022457709,weighted6,3,0.145494488
1,"[ 14.711401  26.978628  22.942823  32.580826  42.651775  46.195896
  41.71387   52.325832  50.686306  54.02504   67.851685  61.653706
  67.423515  72.2915    78.7046    85.78024   99.729836  94.175316
 103.21187  111.707634 115.27847  121.03291  126.11668  124.703186
 127.0262   128.78052  127.72333  133.78477  135.03146  130.76434
 141.55733  138.23918  132.49406  143.87946  134.93881  140.03084
 141.73843  139.1878   140.0547   138.4927   146.07684  133.72173
 135.33127  132.85405  123.15226  128.70206  124.08012  121.97808
 118.71312  114.12611  107.75875  103.98651   98.05553  100.0037
 106.52429  101.06961   95.70135   94.58878   99.8936    89.744225
  89.91125   82.55696   82.9939    85.44899   90.11968   82.32721
  85.63607   79.77034   84.40461   73.49544   75.50535   74.230774
  73.0209    75.3181    71.18563   63.322803  63.050674  73.32192
  61.586567  61.3084    70.39891   54.622948  55.393223  65.20304
  53.306286  56.489532  57.635788  59.07836   47.243492  53.87321
  47.25427   42.023975  49.314583  41.466824  38.60505   41.74672
  38.034607  30.608732  41.469276  33.42584   29.61235   37.165936
  25.303621  25.491173  25.988287  21.45767   20.63577   26.443317
  25.339144  24.947504  17.476389  18.99341   25.183807  14.340857
  16.875711  13.16046   11.399039  15.294214  10.463062  16.060274]",2236.991682,47.29684643,0.510608225,0.007429821,weighted6,3,0.366462286
2,"[  7.294286   18.301178   13.9835415  23.933195   33.54518    36.77709
  32.390694   42.11472    40.11414    43.165962   56.473076   49.243713
  55.489426   59.64673    65.1709     72.21076    86.45478    79.352646
  89.06041    97.71275   100.24892   106.34319   110.99872   109.07678
 111.90727   113.97447   111.74979   118.10946   120.421875  115.70391
 126.4969    124.6695    118.02497   129.618     121.279434  125.83965
 128.03764   126.4029    127.00363   126.38635   135.40775   122.47941
 124.63118   123.481895  113.774666  119.71922   115.76295   113.28055
 110.82763   106.73995   100.136986   97.36433    92.4561     94.25664
 101.08571    96.12953    90.6282     89.91782    95.86249    85.50956
  86.09431    78.84014    78.796265   82.12045    87.12815    78.90673
  82.51156    76.54489    80.982895   70.08012    71.68504    70.2715
  69.96717    71.767136   67.156334   60.2428     60.201565   69.91696
  58.41436    57.733868   66.65665    51.391106   51.64319    60.648277
  50.13659    53.782803   54.63788    55.925545   44.47641    51.528587
  43.996445   39.70181    46.921524   38.157776   36.732647   39.847893
  34.75273    28.837673   39.542698   30.29845    26.860918   35.227863
  22.453785   22.85415    24.1672     18.838547   17.560461   24.406015
  22.368782   22.374533   15.395976   15.863229   22.08042    11.71893
  13.911712   10.012834    8.735403   11.684262    6.648825   12.92301  ]",1345.347382,36.67897739,0.474561117,-0.023188231,weighted6,3,0.563506645
3,"[  0.1387655   8.613236    4.333042   14.253427   23.44588    26.665094
  22.410288   31.214329   29.089401   32.016922   44.673496   37.04522
  43.430298   47.198963   51.91948    58.8877     73.282776   65.37703
  75.417465   84.286385   86.30432    92.613075   96.90638    94.8735
  98.034615  100.45172    97.452934  104.00639   107.35682   102.46604
 113.057655  112.72056   105.54261   117.18099   109.476814  113.565865
 116.319084  115.52539   115.94973   116.284996  126.367935  113.06238
 115.84808   115.56046   105.96764   112.478035  108.91436   106.069824
 104.55776   100.93473    93.86298    92.225746   88.06367    89.498825
  96.76237    92.234276   86.29158    86.06248    92.663124   81.94279
  82.811226   75.852905   75.012      79.03808    84.422806   75.73999
  79.37818    73.58584    77.48912    66.641235   68.06447    66.44053
  66.70095    68.10849    63.178875   57.17547    57.266254   66.358055
  55.00425    54.0548     62.97013    48.137344   48.075886   56.303375
  46.977562   51.19127    51.913776   52.843723   42.174175   49.503437
  41.132492   37.919163   44.910213   35.410347   35.395985   38.27343
  32.230957   27.608942   38.12962    27.798185   24.932167   33.917522
  20.449001   21.059568   22.99812    16.921583   15.303407   22.961452
  20.11978    20.466347   13.923935   13.349606   19.677511    9.706902
  11.465705    7.5184884   6.598365    8.574527    3.401393   10.233733 ]",768.9463167,27.7298813,0.703723339,-0.071522182,weighted6,3,0.730564089
4,"[  0.1387655    0.33118546   0.1387655    6.41272     15.204621
  19.075396    14.807315    22.777256    20.95694     24.112453
  35.922985    29.023943    34.939987    38.838814    42.66221
  49.699306    63.776047    56.183743    66.037346    74.94491
  77.072365    83.3712      87.19289     85.28433     88.761406
  91.1863      87.75586     94.593475    98.5548      93.42937
 103.75102    104.59487     97.03771    108.6289     101.49235
 104.90741    108.34316    108.173416   108.1919     109.34149
 120.17613    106.422005   109.85948    109.92853    100.45338
 107.63951    104.22519    101.05618    100.3408      97.42023
  89.52967     88.80942     85.33291     86.1992      93.74592
  89.80068     83.29695     83.371956    90.59991     79.598305
  80.44855     74.11531     72.282715    76.52703     82.28983
  73.295166    76.54322     71.22121     74.40684     63.545216
  65.05147     63.255196    63.56014     64.71614     59.542038
  54.3317      54.30437     62.646015    51.58039     50.38248
  59.564266    45.097458    44.7787      52.28334     43.851936
  48.359936    48.987293    49.549812    39.782932    46.8998
  38.112587    35.775986    42.078407    32.430202    33.351105
  35.689445    29.697075    25.664194    36.055553    24.707588
  22.873398    32.043594    18.056257    18.890955    21.195965
  14.367728    12.591621    21.00208     17.51775     18.161406
  11.98364     10.245483    17.09843      7.5854306    8.727507
   4.9513087    4.5382595    5.4647045    0.32931587   7.776803  ]",484.8333113,22.01893075,0.981947259,-0.049415515,weighted6,3,0.839065353
5,"[  0.1387655   0.1387655   0.1387655   0.1387655   7.269113   12.03415
   7.8481874  14.819078   13.482466   17.049105   27.717932   21.517906
  27.32419    30.978138   34.504578   41.6181     55.200214   47.988873
  57.834297   66.67063    69.004425   75.35457    78.97773    77.144356
  80.852264   83.47888    79.7383     86.7788     91.46459    86.09454
  96.16531    98.0562     90.38822   101.79206    95.36023    97.93758
 102.064514  102.637924  102.16725   104.164246  115.379456  101.31114
 105.52912   105.6693     96.20855   104.27668   100.82268    97.229866
  97.707756   95.18258    86.62584    86.90438    83.870964   84.0438
  91.8386     88.54756    81.341675   81.60788    89.665306   78.25074
  78.96671    73.40696    70.542816   74.74799    81.01695    71.789276
  74.39456    69.842125   72.15245    61.265747   63.151993   61.135147
  61.176117   62.186478   57.170044   52.52808    52.30334    60.094173
  49.05656    47.758076   57.263096   43.166546   42.832478   49.707336
  41.785183   46.706417   47.32464    47.27836    38.6642     45.441204
  36.424973   34.977924   40.726395   30.949898   32.737343   34.589436
  28.619455   24.979935   35.24022    23.158365   22.12951    31.378784
  17.095022   18.036028   20.613216   13.091805   11.371725   20.160952
  16.076536   16.861996   11.313235    8.509463   15.595645    6.5088224
   6.972364    3.322742    3.3366833   3.2323084   0.1387655   6.043131 ]",386.4606339,19.65860203,2.152917186,-0.065967043,weighted6,3,0.893823723
6,"[  0.1387655    0.1387655    0.1387655    1.4337474    8.866039
  15.167391    10.817148    16.66116     16.203093    20.739834
  29.674406    24.995255    30.519258    33.625168    36.981907
  44.415985    56.377243    50.502182    59.731102    67.62411
  70.708595    76.64094     79.8121      77.88193     81.64641
  83.73878     79.99976     86.89648     91.49582     85.685524
  95.11483     97.15194     89.60074    100.28448     94.49604
  96.154785   100.50901    101.6828     100.44368    102.19589
 113.598625    99.43417    103.810135   103.54982     94.39625
 102.91211     98.980865    95.67983     96.52545     94.47899
  85.61875     85.93327     83.45994     83.15062     90.29526
  88.00153     80.670074    80.314445    89.04038     77.73599
  77.86975     73.32039     69.8637      73.00765     79.76597
  70.59697     72.29968     68.626274    70.20983     59.18831
  61.735497    59.600685    58.911346    59.725792    55.09928
  50.818485    49.97165     57.196747    46.657818    45.109695
  54.94989     41.43289     40.986404    47.284164    39.68381
  44.162346    44.24741     44.436752    36.606594    41.91501
  34.20912     32.99469     37.602253    29.012106    30.636166
  31.757164    27.512287    23.338285    33.45573     21.524475
  21.733583    30.276897    16.36216     17.83393     20.212074
  12.433992    11.466523    20.38763     16.282558    17.346369
  12.611314     9.046429    16.975147     8.62536      8.274834
   5.1389422    6.032387     5.0635343    0.31362423   8.855607  ]",360.6641285,18.99115922,2.22227911,-0.092217822,weighted6,3,0.908174075
7,"[  0.1387655    0.58328044   1.9334863    8.661988    15.544082
  23.036337    18.249115    23.661438    23.838242    29.041954
  37.00247     33.621204    38.65046     41.55672     44.618176
  52.258526    62.927814    58.250957    66.72371     73.750824
  77.40464     82.76011     85.37167     83.208115    87.0333
  88.21288     84.47018     91.16537     95.15585     88.86463
  97.75036     99.39236     91.64025    101.808495    96.15175
  97.12214    101.41325    102.65337    100.70013    101.73544
 113.318985    98.872856   102.92989    102.28414     93.2534
 101.714676    97.3566      94.410545    94.78156     93.21144
  84.071106    83.82596     81.85942     81.32262     87.63293
  86.041214    78.95385     77.83732     86.70269     75.75874
  75.41554     71.411575    67.9157      70.05366     76.94576
  67.99813     69.18632     65.8353      67.29348     56.150383
  59.02646     56.986347    55.84906     56.519684    52.040173
  47.95646     46.690655    53.622406    43.737423    41.93328
  52.045643    39.0047      38.341278    44.448994    37.167576
  40.938805    40.575607    41.434063    33.78807     37.916306
  31.582638    30.16753     33.86873     26.55428     27.600864
  28.32207     25.93109     21.047478    31.190908    19.658926
  20.865774    28.753235    15.219427    17.2022      19.356756
  11.63337     11.254966    20.443052    16.646303    18.026423
  13.710779     9.85707     18.70955     10.917013    10.152133
   7.466085     9.189045     7.7865877    3.3336837   12.4355135 ]",350.0411462,18.70938658,1.367538188,-0.068999325,weighted6,3,0.909439136
8,"[  2.0185132   8.9781     10.264005   17.167568   24.018282   31.57097
  26.286373   32.09513    32.24044    37.40483    45.6513     42.491318
  47.133957   50.13868    52.78016    60.33754    70.69972    66.36055
  74.24335    80.87275    84.57916    89.41828    91.4866     89.11662
  92.90759    93.17765    89.39625    95.6682     98.9008     92.51837
 100.92512   101.927986   93.751724  103.69964    97.574425   98.63564
 102.41519   103.17962   101.07816   101.02641   112.84015    98.23223
 101.42448   100.65024    91.723076   99.46473    94.83366    92.3832
  91.42388    90.01983    80.86286    79.75333    78.03749    77.7012
  83.373505   81.73709    75.25299    73.596664   81.93441    71.44552
  71.03367    66.74952    63.867783   65.619255   72.1981     63.437096
  64.93729    61.030415   63.070225   51.916832   54.502293   52.747032
  51.864494   52.381847   47.681873   43.68608    42.504288   49.53483
  40.197495   38.19449    48.259598   35.4639     34.484684   40.78117
  34.0664     37.174454   36.544544   38.459644   30.284252   34.120667
  28.66795    26.84265    30.295961   23.761965   24.265318   25.069202
  23.8456     18.752203   28.94022    18.077692   19.603706   27.222584
  14.042977   16.522163   18.479624   11.278733   11.101027   20.569523
  17.402658   19.202538   14.644362   11.26244    20.78412    13.083606
  12.570049   10.173705   12.281275   11.0715685   6.738533   16.12508  ]",359.7188348,18.96625516,0.403499071,-0.091831137,weighted6,3,0.905177923
9,"[ 25.328835  35.05482   34.855446  42.818195  49.72204   56.437958
  50.29605   57.25618   56.847908  62.062904  71.22938   67.96128
  72.18717   75.140045  76.846596  84.564     94.01674   90.16524
  96.700806 102.06221  105.968285 109.69095  110.63025  107.88944
 111.2951   109.460754 106.07853  111.00368  112.07581  105.97446
 113.201096 112.02994  103.6273   112.7931   105.44629  107.9851
 109.73105  109.260605 107.70396  104.003654 116.31675  102.41875
 102.73877  101.81399   93.997444  99.10509   93.81744   93.83582
  88.574776  87.20531   79.3608    75.230316  73.83389   74.95908
  78.64768   76.46823   72.33701   69.03088   75.52774   66.617935
  65.96139   60.528343  59.867313  60.49612   66.02139   57.623623
  60.33961   54.596558  58.320232  47.07129   48.698013  47.475697
  47.243233  47.198498  41.747204  37.571495  36.256443  43.543446
  35.549366  32.922688  42.217896  29.654833  27.720678  34.446426
  28.660477  29.49967   27.528694  32.72472   22.124628  24.827204
  22.152847  18.54665   21.458433  17.222958  15.620808  16.581236
  18.417137  12.601746  22.729206  14.190068  16.115591  22.695852
  10.8398    14.81376   15.907493  10.589799  11.302886  20.94765
  19.732023  22.51178   17.137897  15.740264  26.88781   19.32339
  19.739882  18.209614  20.994257  21.15868   17.388271  27.060505]",300.3136729,17.32956067,0.255058402,-0.055034022,weighted6,3,0.903882881
