id,predict_data,mse,rmse,smooth,skip,result_corr
0,20.079208 27.829515 32.9864   29.99261  29.71293  31.944502 24.485386 25.166399 26.387638 22.098295 20.227562 29.87038 ,2322.1575,48.18876913,weighted3,6,-0.003676224793303151
1,19.917294 26.702927 32.45023  27.930744 31.320593 29.214529 26.19336 28.90198  29.441788 24.719307 26.09156  27.535528,1814.3055,42.59466565,weighted3,6,-0.037942563577610944
2,23.404785 32.12873  31.812757 29.041996 29.57269  28.683472 22.59567 24.732513 26.0025   19.509354 22.363806 31.59512 ,676.898,26.0172637,weighted3,6,0.18517052573136233
3,22.23905  34.547745 33.543144 27.017014 32.318325 27.96695  24.975803 25.892738 22.694202 18.102453 26.939669 31.97084 ,600.78296,24.5108743,weighted3,6,-0.15182189101661675
4,21.75327  30.613136 38.46635  26.951242 31.304977 34.12327  22.18568 22.756977 25.102005 19.44844  24.35921  35.061996,993.64136,31.5220773,weighted3,6,-0.4152511684959762
5,18.65621  31.02676  37.16581  27.341349 31.191042 37.16875  21.550089 24.003124 24.890623 19.329191 21.89686  32.09026 ,1007.5854,31.74248554,weighted3,6,0.579212741420049
6,18.275127 31.31712  37.69531  27.091295 29.75213  35.377487 21.235159 27.962507 25.79771  20.073753 19.524015 29.61748 ,1422.268,37.71296785,weighted3,6,-0.47208589678332114
7,18.36578  29.512606 39.10027  24.934607 27.729103 33.201626 19.303246 28.444826 26.113234 19.963852 19.817585 29.331745,2409.1082,49.08266654,weighted3,6,0.016044316180940335
8,19.039627 29.699303 40.089397 22.248234 26.763966 32.974087 17.95283 29.207607 26.428154 21.736258 19.514078 29.148973,3104.284,55.71610122,weighted3,6,-0.2971766504915392
9,19.324818 30.69557  37.590523 24.157751 28.268175 34.393955 21.305716 27.38919  26.36575  18.960651 19.963154 31.26831 ,2742.346,52.36741303,weighted3,6,0.3148867275796033
10,21.198706 29.395733 36.34516  24.964758 28.053768 32.841488 22.119942 28.955744 26.943796 19.450155 19.902792 29.26177 ,2767.1348,52.60356229,weighted3,6,-0.3849987809251265
11,20.448824 28.327818 37.091805 23.265453 26.832378 31.636818 20.02072 29.20759  27.250982 21.551361 20.897497 28.407776,4567.5884,67.58393581,weighted3,6,-0.12280398545118451
12,22.419624 29.12022  36.53326  23.127773 26.784855 30.781143 20.808805 28.434319 27.259727 21.234947 22.187004 29.602215,6441.3687,80.25813761,weighted3,6,-0.2825445888426037
13,25.291714 26.980442 39.46179  24.704214 32.398243 35.776554 19.974585 26.912544 29.57561  18.3803   23.054749 33.32586 ,4791.5117,69.2207463,weighted3,6,0.3429134619385754
