id,predict_data,mse,rmse,smooth,skip,result_corr
0,54.234375 54.8056   56.106663 53.920147 54.200798 53.139523 50.61379 50.041904 50.865257 49.71717  55.2892   50.496574,229.18044,15.13870652,weighted12,1,-0.7103888113494438
1,53.52679  54.171776 56.116913 54.226738 54.072636 55.238373 52.263973 48.95254  49.882027 48.944057 56.544376 50.31377 ,228.05159,15.10137709,weighted12,1,-0.5086986018600073
2,54.084877 54.608807 56.517334 55.013676 53.70164  56.93732  50.697304 47.13286  51.565212 49.145256 57.47578  50.18751 ,228.89714,15.129347,weighted12,1,-0.4232526511515504
3,54.90594  55.09551  56.84131  54.911022 53.538147 56.037785 51.128387 45.747364 51.35984  49.065315 56.89522  52.18909 ,230.77106,15.19115062,weighted12,1,-0.4447165374879201
4,55.16462  53.79532  54.523457 53.638332 54.097866 53.259933 53.46884 46.39402  51.40573  49.8165   54.257923 54.787933,229.67479,15.15502522,weighted12,1,-0.37094372733887193
5,54.029266 51.702785 51.87728  50.470085 51.360634 53.3359   52.83361 48.716595 49.99993  47.85222  50.89895  54.069637,266.5842,16.32740635,weighted12,1,-0.10837569017514234
6,54.786583 52.70718  52.118702 50.466675 51.705326 51.78055  50.70713 49.009037 52.251728 47.425762 51.32675  51.727024,257.10837,16.03459909,weighted12,1,0.21275147427529836
7,53.256313 53.940536 55.381657 52.200314 52.4207   53.950565 51.055515 49.61098  52.671085 45.48245  53.941856 50.71891 ,211.48363,14.54247666,weighted12,1,0.5074645486259364
8,53.990475 53.46168  54.94789  52.45369  52.454056 53.997868 51.152824 52.614525 53.471653 48.621376 53.610424 50.233315,171.65987,13.10190316,weighted12,1,0.5693218492408039
9,54.608932 54.832417 55.2632   54.3078   53.22774  53.46888  49.98215 53.013054 52.956505 51.03112  55.469116 50.633755,128.16489,11.32099318,weighted12,1,0.555665252647234
10,53.358604 53.749416 55.17093  53.66477  55.72224  52.520733 51.739887 52.995968 54.57557  50.43064  54.265217 54.680477,99.924965,9.996247541,weighted12,1,0.21535200156987225
11,54.29986  52.03451  53.20359  52.274197 56.557358 49.75647  53.714394 54.095287 53.324566 51.43526  53.311996 54.548977,81.81953,9.045414677,weighted12,1,-0.0014446190345250715
12,52.62459  51.314865 53.016064 53.095074 57.183346 48.871464 54.199177 54.565235 54.216694 52.848236 52.707344 54.368523,62.671757,7.916549548,weighted12,1,-0.23112697134981888
13,52.399246 49.47231  54.94496  54.79356  56.825527 50.59368  54.91503 55.858364 52.146637 53.366215 53.856155 50.7769  ,42.48608,6.518134716,weighted12,1,-0.14067089823999118
14,51.199673 51.44747  58.23611  57.217983 58.220863 52.33469  54.120003 55.360924 53.75078  54.24303  55.299732 49.55226 ,25.075623,5.007556546,weighted12,1,-0.05584516663987865
15,50.453873 50.867893 57.936764 56.003998 58.248093 54.07871  55.99159 57.032722 53.401726 53.893463 54.7199   50.75843 ,19.74774,4.443842908,weighted12,1,-0.2690182874845247
16,51.31928  52.384007 58.154583 55.591084 58.359306 54.754074 54.773586 56.979218 55.108692 53.75553  54.959476 52.091274,12.140401,3.484307806,weighted12,1,-0.28041394599360847
17,51.752007 53.24527  58.080315 54.075806 58.358906 53.408066 55.210487 55.448254 55.47336  52.822063 54.143276 54.832043,8.126126,2.85063612,weighted12,1,-0.24705358618448475
18,52.619736 53.431488 55.827244 52.734367 58.174297 52.65985  55.913628 54.552414 56.21142  52.0734   52.497322 58.454185,7.886472,2.80828635,weighted12,1,-0.20585559292384656
19,51.685    52.428505 56.12307  53.435963 55.8131   54.954533 53.736332 54.443092 56.022797 51.05155  52.803738 56.064705,4.8648157,2.205632724,weighted12,1,-0.3039084203534144
20,53.813667 53.39861  56.234554 55.106525 55.89101  54.249092 52.17371 52.395313 55.439217 51.002796 55.511215 54.264423,3.4397106,1.854645685,weighted12,1,0.06297877643375646
21,53.6621   54.094376 58.461155 56.62167  56.069218 55.201378 51.987373 52.164364 56.04875  51.08177  56.09206  55.501945,7.1894684,2.681318404,weighted12,1,0.0013730548437164633
22,54.36626  53.687336 57.799385 57.278793 55.816704 54.770138 52.467606 54.517853 55.37666  53.720818 55.264603 55.469124,7.3997407,2.72024644,weighted12,1,-0.053633736708558796
23,54.336437 53.874783 58.114365 56.753826 56.447536 53.428383 53.698475 54.484707 54.17865  53.288895 55.75767  55.59759 ,9.9625025,3.156343213,weighted12,1,-0.07565233186641669
24,52.464874 53.903385 58.60644  58.097374 58.014786 54.826218 53.609646 54.261826 55.56682  53.987366 55.845608 57.288494,13.033071,3.610134425,weighted12,1,-0.030376468969331497
25,52.653355 53.870216 58.15157  56.312645 57.72703  54.5381   53.959785 54.975925 55.80472  53.222225 55.409245 56.51766 ,13.3737,3.657006992,weighted12,1,-0.10696813905330763
26,52.7972   53.992207 58.02965  56.576004 57.4425   54.535385 53.671215 54.92034  55.313553 53.404427 55.217762 56.928535,13.80009,3.714847216,weighted12,1,-0.16263326333230999
27,53.104744 54.388565 57.920517 56.498875 57.589207 54.15981  53.545547 54.870804 55.19098  53.42046  55.036877 57.27288 ,14.116376,3.757176589,weighted12,1,-0.2591205213688645
28,52.96889  54.527016 57.908844 56.320225 57.62352  54.15342  53.695656 54.822815 54.800144 53.164654 54.834282 57.42078 ,13.550618,3.68111643,weighted12,1,-0.22100341290554293
29,52.983147 54.711178 57.714996 56.318123 57.660366 54.07721  53.50537 54.759846 54.590206 53.375443 54.73594  57.304337,11.626369,3.409746248,weighted12,1,-0.012694217136340377
30,52.98792  55.078827 57.759186 56.294746 57.640854 54.012806 53.23006 54.708706 54.404404 53.27924  54.664314 57.4466  ,10.020805,3.165565567,weighted12,1,0.2588633466088307
31,53.141663 55.30125  57.49649  56.08362  57.75869  53.831734 53.113358 54.750847 54.347992 53.10554  54.241554 57.976936,9.02779,3.004628108,weighted12,1,0.5596563415873838
32,53.423454 55.362938 57.18315  55.752396 57.820457 53.3386   53.09144 54.769226 54.07955  52.890785 53.92892  58.01157 ,10.235452,3.199289249,weighted12,1,0.7513110610632725
33,53.532608 55.392242 56.82782  55.619987 57.866516 52.86573  53.029205 54.754623 53.633022 52.854473 53.67425  57.97411 ,14.980865,3.870512179,weighted12,1,0.6017542248154082
34,53.80767  55.358093 56.438732 55.0827   57.814953 52.34034  52.992302 54.92499  53.242336 52.561512 53.119778 57.857407,23.601671,4.858155125,weighted12,1,0.3250201577757254
35,53.842175 55.536083 56.433117 54.86973  58.057663 52.156563 52.966312 55.05233  53.061382 52.23469  52.905598 57.521946,35.419956,5.951466727,weighted12,1,0.05251162077981464
36,53.624588 55.508114 56.572617 54.431988 58.350517 52.52666  53.313362 55.074787 52.84866  51.445587 53.054253 56.985252,52.637005,7.255136446,weighted12,1,-0.18573665853534907
37,53.34096  55.681553 57.01748  54.80118  58.642387 53.09613  53.233124 54.84707  53.14363  51.414036 53.552208 56.44442 ,71.68723,8.466831342,weighted12,1,-0.3364854833819852
38,53.195316 55.60814  57.025608 54.67241  58.710213 53.240242 53.377277 54.758766 53.250534 51.313942 53.391556 56.6215  ,94.84769,9.738977706,weighted12,1,-0.36086384033711066
39,53.399235 55.186226 56.398758 53.879707 58.64357  52.80742  53.78999 55.089066 53.18973  51.032753 52.472984 57.171684,122.42023,11.06436745,weighted12,1,-0.27285722586188116
40,53.423767 54.89796  56.005524 53.402393 58.63743  52.349937 53.997383 55.393444 53.166615 50.72099  52.026905 57.024372,155.054,12.45206814,weighted12,1,-0.22023848195098167
41,53.429405 54.473892 55.452404 52.566105 58.271862 52.041985 54.218643 55.56863  53.08324  50.043697 51.66613  56.677605,195.26036,13.97355934,weighted12,1,-0.16934223102367552
42,53.611725 54.745136 55.613743 52.648087 57.866085 52.315    53.626125 55.421764 53.638542 49.998817 51.718357 56.270054,234.03401,15.29817021,weighted12,1,-0.2129210011252429
43,53.69565  55.20227  56.27221  53.08034  57.7298   52.7706   53.086487 55.136585 54.14938  50.097286 52.014    55.863403,272.72354,16.5143435,weighted12,1,-0.2869993014660379
44,53.680878 55.277695 56.604603 53.296474 57.718727 53.189907 52.98681 54.911774 54.413803 50.075985 52.202866 55.992653,313.05286,17.69329976,weighted12,1,-0.2898239282262877
45,53.392014 55.47884  57.01687  53.84746  57.81946  53.635616 52.58678 54.780926 55.16566  50.537228 52.57554  56.129402,349.55045,18.69626823,weighted12,1,-0.2530909190142306
46,53.378296 55.131714 56.920578 53.492035 57.7519   53.544098 53.05176 54.854317 55.302418 50.483948 52.47656  56.309044,397.5636,19.93899693,weighted12,1,-0.19688524044729452
47,53.38113  54.844322 56.749035 53.21199  57.67504  53.167492 53.35164 55.072018 55.52006  50.554825 51.95241  56.50154 ,447.3652,21.15100952,weighted12,1,-0.18359695364810003
48,53.028778 54.780495 56.762775 53.520462 57.697926 52.90858  53.39405 54.984863 55.821526 50.76778  51.822174 56.170975,492.6852,22.19651349,weighted12,1,-0.2194824657906284
49,52.63345  54.570633 57.06695  54.0468   57.667416 53.118423 53.38504 54.69926  56.057648 50.669453 52.109005 55.635338,529.23193,23.00504148,weighted12,1,-0.22147950569346436
50,52.327446 54.606388 57.826176 54.952824 57.640663 53.59894  52.816986 54.484264 56.606567 51.044655 52.56573  55.14088 ,549.6537,23.44469421,weighted12,1,-0.1912755217647433
51,52.35338  54.587906 57.96682  54.977703 57.67062  53.41628  52.836975 54.59979  56.825317 51.27204  52.463375 55.47382 ,565.6094,23.78254349,weighted12,1,-0.12452067999728109
52,52.10149  54.45663  57.98318  54.937946 57.71596  53.420044 52.84439 54.68427  57.063675 51.404137 52.24175  55.855156,575.08704,23.98097238,weighted12,1,-0.01270879454662846
53,51.785915 54.501747 57.744804 55.02373  57.759754 53.455643 52.698235 54.629734 57.158875 51.718285 52.491123 55.69558 ,575.85565,23.99699256,weighted12,1,0.15277177635375555
54,51.745903 54.480118 57.32806  54.747803 57.654762 53.365227 52.590637 54.370144 57.420246 51.655033 52.416813 55.978096,572.9711,23.93681538,weighted12,1,0.20788960243887358
55,51.838856 54.49474  57.56673  55.23191  57.428394 53.765263 52.017235 54.321857 57.884697 52.00276  52.554478 55.871746,556.9709,23.60023064,weighted12,1,0.30030799067818026
56,52.21395  54.323895 57.56024  55.38371  57.293663 53.564423 52.106815 54.36389  57.51188  52.12995  52.727627 55.66256 ,547.1409,23.3910438,weighted12,1,0.32215183546069837
57,52.42628  54.301796 57.491516 55.58544  57.355305 53.373528 52.13822 54.216583 57.267525 52.337837 52.72006  55.853695,539.81995,23.23402562,weighted12,1,0.23988513190535612
58,52.383755 54.372425 57.493145 55.477573 57.348522 53.38805  52.059036 54.325356 57.174763 52.315475 52.68628  55.62136 ,536.45953,23.1615961,weighted12,1,0.14533865674237084
59,52.3956   54.281208 57.36515  54.902084 57.423424 53.172955 52.518517 54.315067 56.784847 51.74478  52.68156  55.26404 ,545.18854,23.34927274,weighted12,1,0.030958649945226013
60,52.03635  54.455013 57.574818 54.99086  57.613464 53.628983 52.573257 53.973026 56.86494  51.556885 53.08343  54.92777 ,557.4481,23.61033926,weighted12,1,-0.1385374694024266
61,51.815926 54.4558   57.771816 55.30656  57.568275 54.13897  52.43809 53.64318  56.843582 51.61831  53.679207 54.258522,586.2854,24.21333105,weighted12,1,-0.31204121977813803
62,52.09512  54.360645 57.611866 55.270073 57.332115 54.272434 52.32782 53.328083 56.373363 51.34151  53.84     54.292377,636.8204,25.23530015,weighted12,1,-0.37440621894080117
63,52.274105 54.319412 57.27636  55.021343 57.206028 53.96925  52.194035 53.4145   56.314384 51.17758  53.35374  54.762016,704.9849,26.5515522,weighted12,1,-0.3392107320974178
64,52.42178  54.160877 56.568142 54.15517  56.973602 53.61433  52.58976 53.954853 55.809746 50.51179  52.870956 54.91888 ,799.17377,28.2696616,weighted12,1,-0.28677356078834193
65,52.33448  54.229855 56.514057 53.724384 56.765842 53.7189   52.47916 54.142998 55.94283  50.125156 52.80715  54.463   ,910.4084,30.17297443,weighted12,1,-0.2624754380819603
66,52.43835  54.60627  56.856537 53.99409  56.61381  54.134975 52.071056 53.9945   56.106754 50.319828 53.311604 53.833508,1032.4042,32.1310469,weighted12,1,-0.294883829525423
67,52.59917  54.674282 57.056442 53.72554  56.345497 54.48329  51.83019 54.10551  56.41896  50.161045 53.121582 53.814873,1176.4901,34.30000164,weighted12,1,-0.29263799405387364
