predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
57.630203 83.22524  54.069424 23.57282  60.008877 34.568516 52.68419 51.996906 64.74992  40.106216 52.324253 52.68302 ,995.7193,31.55502019,0.34296426,weighted12,6,-0.348284988,0
26.959799 54.228874 48.257084 33.78055  22.758043 28.94785  34.191917 77.36869  46.82974  51.94178  64.470116 72.6858  ,1103.7792,33.22317226,0.42335537,weighted12,6,-0.500091239,0
73.819435 86.039665 45.912094 83.5108   45.594257 31.19549  51.938423 50.724255 10.275014 36.85788  43.401768 76.23934 ,439.1818,20.95666465,0.32135686,weighted12,6,0.447859009,0
78.95486  92.37095  54.09176  70.81929  64.63639  38.00142  36.62578 56.33851  45.571346 40.9472   82.33756  73.38427 ,418.838,20.46553231,0.33611038,weighted12,6,-0.058752622,0
 90.94979  129.70938   52.634254  97.353165  31.040155  25.34985  49.18382   94.70472   33.368572  83.90317   70.69727   18.9328  ,1239.3462,35.20434904,0.5123845,weighted12,6,-0.102439736,0
 89.058624 138.53186   42.24294  107.89085   35.6755    40.550873  48.191315  90.82648   41.50447   93.822914  77.090775  22.792786,1240.2094,35.21660618,0.52018225,weighted12,6,0.154618583,0
 77.17335  141.66911   37.895073  90.02593   48.63647   47.577717  50.740948  83.7949    50.28152   72.63465   76.443016  32.645214,1118.1893,33.43933808,0.39773116,weighted12,6,-0.241074936,0
 67.60868  135.29893   41.682465  95.978546  47.63696   43.51543  53.450138  88.44204   58.241608  70.814224  87.52535   48.141254,831.1103,28.82898352,0.31491214,weighted12,6,-0.205915103,0
 68.72737  135.68008   59.454662  85.56621   43.38901   28.690517  48.780586  99.21284   53.709892  70.585     87.35018   49.805756,967.12555,31.09864224,0.3218567,weighted12,6,-0.093433301,0
 83.164375 127.413666  62.677788 100.61186   49.81357   16.981655  45.71956  106.1777    45.381134  84.36929   90.22802   44.29294 ,985.64056,31.39491303,0.3534083,weighted12,6,0.129945143,0
 89.217415 133.44049   53.814445  94.556465  54.80612   18.308407  45.09542  100.9917    48.54195   85.35901   89.940544  40.235832,1088.5597,32.993328,0.3530421,weighted12,6,0.079127335,0
 79.17829  125.35529   49.630665  89.46113   49.07729   22.343966  42.521828  94.718155  49.016254  81.82753   83.73017   45.894436,1856.2797,43.08456409,0.37362692,weighted12,6,-0.290416772,0
 82.70728  124.427826  58.815178  95.39344   51.507217  27.472662  37.037586  97.20898   47.961594  71.80455   83.655754  46.922935,2329.3774,48.26362441,0.39003006,weighted12,6,-0.159101237,0
 74.25283    94.727104   75.33361    70.30041    30.987394    4.8739214  10.972244  123.09596    52.8957     92.38398   102.16328    71.721085 ,2292.6033,47.88113691,0.44468752,weighted12,6,-0.087378329,0
