predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
64.13075  15.195241 62.99957  61.2162   -2.715387 64.81394  62.849003  9.197713 42.11437  33.436413 36.482418 10.895981,2063.3923,45.42457852,0.5016783,rolling12,12,0.01665532,0
15.024942 39.554268 65.86097  26.363579 36.366253 57.47916  44.339184 18.671976 56.00874  25.954576 52.199455 19.327015,467.21802,21.61522652,0.3469466,rolling12,12,-0.313095719,0
46.96426  22.461485 55.23733  23.533382  8.423534 57.59154  66.530655 20.170986 35.820164 42.853966 61.14894  18.347277,764.06036,27.64164184,0.3806821,rolling12,12,0.165358115,0
91.164345    7.7159047  72.69789    39.572784    8.851054   75.959656 69.23383    -0.97017795 52.09338    46.14684    53.918896   24.885103  ,1381.7177,37.17146286,0.5160191,rolling12,12,-0.157629061,0
 77.42682   37.58373   54.188225  17.24889   35.385227  58.50378  55.640327 -15.568085  30.820936  39.132263  50.82041   17.540817,2499.5798,49.99579816,0.53039145,rolling12,12,-0.245116725,0
 83.21995   43.02237   64.656364  17.83467   29.331223  48.920147  46.358707 -11.775636  41.055065  33.260406  30.028545  12.639704,2618.2283,51.16862585,0.53236127,rolling12,12,-0.34599747,0
 73.603035  42.624832  59.407513  27.269209  44.821724  43.460133  49.86895  -10.418734  33.831245  32.383377  40.73204   17.141262,5299.3765,72.79681631,0.6414378,rolling12,12,-0.237207984,0
43.42814  38.236946 68.880554 17.409204 29.80084  49.47229  48.188423 10.785652 56.787857 32.663048 22.46338  18.914957,3000.115,54.77330545,0.5595315,rolling12,12,-0.358464911,0
87.886086 44.260784 57.535786 40.167843 54.463577 38.43904  57.572277 13.992075 33.319973 20.50612  27.621477 13.188099,6427.595,80.17228458,0.64950615,rolling12,12,-0.157778345,0
  1.2110591  68.57293    67.967224  -18.994003   34.049313   59.764755  24.56443     6.9217687  52.18822    43.883095   14.919586   64.41189  ,5434.3354,73.71794523,0.64927,rolling12,12,0.110780404,0
60.916325 66.53531  59.22321  41.323063 64.40426  10.538489 47.59111 63.96151  31.515547 34.565647 17.18682  47.77958 ,6089.224,78.03348077,0.6258674,rolling12,12,0.332850444,0
 2.6686404 75.58993   70.7878    -3.6351013 52.52933   28.627653 25.59576   12.597441  40.069813  37.925953  21.428394  54.489227 ,4095.5286,63.9963168,0.6261171,rolling12,12,0.01017726,0
53.742836 41.099155 53.26629  30.438349 36.609245 21.204357 45.9749 51.916065 57.623077 15.465018 43.463398 40.349335,7103.1855,84.28039835,0.6655304,rolling12,12,-0.202411683,0
16.842138 65.031944 55.093845  1.010482 40.27049  49.698647 22.287184 30.603868 32.43587  50.80593  28.37586  72.165375,3050.008,55.22687803,0.56875813,rolling12,12,-0.039465499,0
46.89902  69.31739  62.546326 17.280138 40.16467  36.0144   39.05358 57.04122  52.442364 44.57172  17.960728 53.05161 ,13616.542,116.6899396,0.68895745,rolling12,12,-0.256884407,0
 27.464947  61.070553  69.41742  -12.455896  44.341457  38.76018  34.183018  48.48361   45.171463  26.256851  25.036896  68.27571 ,8881.334,94.24082971,0.6982536,rolling12,12,0.131040336,0
58.827244 52.50693  57.85894  56.197975 54.655037  7.610064 50.748356 30.44058  44.93986  31.476112 31.453087 41.477604,11849.872,108.8571177,0.71130425,rolling12,12,-0.294634339,0
38.18837   56.413567  78.73476   24.898783  49.273273  29.787453 30.545513  -7.0700626 53.19713   38.410187  24.935715  41.834385 ,5571.922,74.64530712,0.6524897,rolling12,12,0.140170599,0
40.28042   70.66496   56.084328  29.58733   59.085636  14.690789 38.632664   2.2349026 24.007786  56.18      54.901905  46.04368  ,10282.903,101.4046514,0.70865446,rolling12,12,0.191060013,0
10.894683  83.71025   67.68006   -7.0499563 46.863647  35.89991 16.464254  13.120258  34.57287   57.673466  18.433481  69.616    ,1734.501,41.64734057,0.4651045,rolling12,12,0.066675171,0
40.786526 72.999084 62.511387 10.494572 42.194347 35.65221  39.45081 53.33423  50.78629  35.559147 25.961437 80.0329  ,672.4604,25.9318412,0.36571118,rolling12,12,-0.008784264,0
45.825478 60.551186 62.372772 17.821047 51.869255 31.391405 49.352894 52.297344 42.2521   33.287933 24.585497 65.94588 ,651.75964,25.52958369,0.29409358,rolling12,12,0.044734876,0
38.314575 70.63286  52.519245 34.450493 43.142002 27.499327 44.165504 25.174707 12.11065  54.079784 24.19611  35.611046,4421.8506,66.49699682,0.6098115,rolling12,12,-0.478337032,0
-3.9855986 78.5789    68.53468   -2.086764  47.416454  32.65757 24.212414  14.583561  29.390547  35.027546  20.383724  58.622223 ,7846.4106,88.57996751,0.71237725,rolling12,12,0.001083162,0
74.651924 46.366383 53.23909  49.90282  27.38136  31.409988 44.421173 34.44934  35.236748 36.40302  38.70678  21.07842 ,18267.658,135.157901,0.7564134,rolling12,12,-0.576291697,0
23.429005  72.61254   60.294254  -8.014419  27.264853  51.83847  1.7537656 -0.9377357 29.95691   51.62947   31.309366  78.2033   ,21428.002,146.3830658,0.7895078,rolling12,12,0.155559757,0
77.39184   51.031216  57.569366  62.65022   43.976498  -2.7871313 28.145145  24.176214  44.975132  45.95963   55.54916   41.96577  ,33842.152,183.9623667,0.79966426,rolling12,12,-0.147665062,0
 9.425455  62.587734  71.57199   10.828752  23.806671  58.669422 14.840149  -0.2922136 73.762955  60.787617  29.132643  74.216736 ,1935.6608,43.99614491,0.503259,rolling12,12,-0.1094838,0
39.849617 67.15613  62.808136 25.6604   67.32954  43.814804 26.272001 38.301384 44.581448 37.868958 53.31213  85.22215 ,670.0979,25.88624925,0.3375512,rolling12,12,-0.317841002,0
