predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
 51.85764    69.96231    83.02845    38.21929    63.684826    1.6010104  32.53823    18.90109    53.811802   93.36989    21.285255  -22.339481 ,2420.2705,49.19624485,0.52178705,rolling12,24,-0.171941132,0
 72.299706  56.927223  80.18325   39.141262  59.182335  52.6031  25.075197  38.68667   15.105894  67.84561   46.067013 -22.466011,1052.9474,32.4491508,0.40887356,rolling12,24,-0.208117311,0
 90.1602    42.773827  63.98068   47.65714   35.459095  21.483315  40.914127  49.666927  30.749865  89.5115    36.292427 -26.853481,2343.4202,48.4088852,0.49585688,rolling12,24,0.122522395,0
 77.997375  44.145775  59.136032  34.429935  36.310677  20.682695  41.450195  39.085148  31.172235  72.89327   33.20461  -23.119864,5184.517,72.00359081,0.63998,rolling12,24,0.309291558,0
 52.85413   68.88944   77.64547   30.349787  24.53847   56.96884  15.735353  33.96461   31.487385  85.96727   43.895756 -28.76794 ,6838.892,82.69759422,0.6460926,rolling12,24,-0.13809929,0
56.367832 80.89467  55.465405 45.455963 51.477066 66.06233  23.924364 36.616276 51.051178 85.12188  49.8379   20.559513,5203.2544,72.13358715,0.5714238,rolling12,24,0.271227633,0
54.195015  83.81766   57.08203   31.708063  62.19499   71.36729  7.4873204 29.48078   47.599747  79.58366   26.847176  -2.758962 ,6832.1445,82.65678757,0.62835985,rolling12,24,-0.00788759,0
56.4686   68.22072  34.440258 23.718166 66.52226  77.461525 22.939053 67.95853  25.303907 92.69417  42.114887 84.80497 ,11566.585,107.5480588,0.62345153,rolling12,24,-0.050643775,0
68.60649  72.23068  35.076366 31.878897 52.727383 59.226707 26.372475 30.124802 45.37535  82.266106 40.136723 35.853672,10781.767,103.8352859,0.6790119,rolling12,24,0.118296969,0
53.929226 38.31742  34.25621  23.97808  33.958645 37.40281  34.905937 38.973545 10.256552 42.353275 47.445843 11.365285,11580.841,107.6143151,0.75816494,rolling12,24,0.003665285,0
68.14003  77.51528  38.832005 41.6942   60.74915  95.28138  25.177505 60.404625 11.855772 92.20714  25.069326 86.70777 ,865.1851,29.4140293,0.38742912,rolling12,24,-0.091794292,0
58.827644 68.54142  54.236855 49.776985 57.93852  15.205121 36.79476 33.9605   40.071465 76.197075 31.959038 17.409197,3798.1384,61.62903884,0.54165274,rolling12,24,-0.552720076,0
46.444744  54.48019   57.249302  38.784695  63.05973   40.544594 24.376251  28.312382  35.480595  74.48341   38.1831     7.4139123,17870.662,133.6811958,0.75194025,rolling12,24,-0.133014174,0
66.65413  57.25014  33.706543 24.51134  72.33215  49.14117  35.81138 22.06732  49.12241  78.71458  48.453438 30.293793,32470.35,180.1953096,0.78763396,rolling12,24,0.048409016,0
 57.296295   70.46693    30.77464    39.857742   50.439426  111.833855  21.918331   52.86871    -7.9424543  76.10158    26.93869    77.00922  ,1265.6583,35.57609205,0.4107648,rolling12,24,-0.279942517,0
70.24116   38.994984  65.29621   29.137499  49.164272  50.714195 46.740116  90.24061   -4.6417065 72.64904    3.303995  35.796593 ,19223.504,138.6488511,0.7197516,rolling12,24,-0.174684722,0
59.23598  67.71858  29.795969 35.887196 63.13083  40.255276 43.965164 19.461983 22.477245 49.24284  65.98815  45.956955,5847.945,76.47185642,0.61747557,rolling12,24,-0.319278455,0
70.274     66.88698   35.744183  54.55957   45.063763  43.871357 31.263645   2.281975  24.491493  76.11847   50.880882  -4.8981886,9649.306,98.23087938,0.7010575,rolling12,24,0.467044664,0
54.601467  47.248432  34.238163  26.139141  29.554281  73.92498 30.806566  23.3033    21.955683  52.88968   47.977146   4.0314946,6708.906,81.90791025,0.6775119,rolling12,24,-0.230641116,0
78.99248  51.084873 25.080011 38.827892 41.093365 94.055115 41.017532 52.563    27.22829  80.92945  73.013054 33.629086,5134.396,71.65469975,0.5628647,rolling12,24,0.197508414,0
