id,predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
0,  7.6254873   0.          9.382796    3.690679   27.787853   23.154728  33.75951    31.228136   41.63671    27.335293   32.756275   47.29314  55.100353   50.521667   41.04208    50.971874   56.491932   53.747036  55.669254   48.33338    56.66534    64.52352    73.40109    63.182766  59.362617   75.360405   73.680885   68.122604   81.469864   78.90966  84.950615   82.63437    93.47731    87.85058    99.33483    95.628006 109.137344  109.93187   115.457954  115.33571   113.89661   121.14774 146.7618    127.69043   142.82419   159.72897   155.66959   152.7559 152.2496    173.98242   174.27702   174.97151   176.5555    179.58899 169.20412   159.4353    149.4402    146.7421    146.21239   154.79291 131.71776   153.71498   138.26486   135.44829   126.9665    135.1359 125.20504   121.20038   126.96718   120.89312   111.49184   111.05041 107.78918    97.971924   98.45156    98.04068   103.43047    96.69907 105.10631   102.321075  100.36346    86.82094    72.21198    67.96438  69.5244     57.75294    62.68943    63.262817   57.62453    43.011047  28.94704    28.656746   44.286484   79.07111    64.071754   61.993904  51.58669    41.05917    35.92931     0.          4.7331495  11.790758  19.665977   59.224308   51.19328    57.829792   44.28081    38.73636  49.829323   50.10442    45.31336    48.4406     27.250437   33.970287  12.114957   17.399035   21.86635    23.612257   27.222084    0.       ,1786.901497,42.27175768,4.44E+15,rolling3,1,0.655247039,-1.30562064
1,  3.1926732   0.          5.506989    0.         24.16808    19.67554  30.810923   28.700716   38.842796   23.84113    29.67891    44.359653  51.953957   47.68477    37.859577   48.169086   53.901283   50.98976  53.33482    45.703606   54.074585   62.10792    71.44069    61.291225  57.37569    74.057755   72.48231    66.707214   80.19034    77.82915  84.513725   82.296074   93.71763    88.0988     99.86465    96.11896 109.82235   110.48742   116.09681   116.1552    115.46454   122.25763 147.67628   128.63391   143.9195    161.61172   157.77206   154.84712 153.92867   177.51993   177.39832   178.44366   180.287     183.6942 173.1034    164.18721   154.32663   151.35051   150.64883   159.8787 136.77602   158.23996   143.148     140.98387   132.05444   140.58844 130.15564   125.8602    131.5669    125.643715  116.25402   115.764854 112.64448   102.975075  102.730354  102.53399   107.98656   100.50599 108.89627   105.994705  104.00907    89.85194    74.915146   70.08167  71.36332    59.228897   64.243935   64.561905   58.869987   43.59829  29.360584   28.903564   44.457027   79.38494    63.945225   63.21472  51.12447    41.166023   36.425       0.          5.122578   12.411565  18.67348    58.330723   50.55401    57.10956    42.593277   37.08908  48.83991    48.29896    43.886242   46.89301    23.481594   30.238728   7.046298   12.080458   17.333227   18.247107   22.176668    0.       ,1720.403822,41.47775093,3.58E+15,rolling3,1,0.693511248,0.267858
2,  0.          0.          0.          0.         18.549355   14.213067  26.03868    24.45726    34.514168   18.806154   25.095081   40.08325  47.216187   43.310818   33.15883    44.07403    50.253197   47.333263  50.36184    42.239548   50.87279    59.108086   69.11534    59.008118  54.941612   72.66503    71.403694   65.25967    79.09501    76.90383  84.48065    82.482056   94.73492    89.18501   101.42338    97.62178 111.69858   112.10139   117.82777   118.095024  118.30487   124.46266 149.96823   130.68918   146.43161   165.25237   161.60579   158.93686 157.62782   184.247     183.6216    184.98792   187.48802   191.03572 180.21515   172.2046    162.7089    159.30066   158.41286   168.59131 144.53595   165.80693   150.91093   149.68056   139.581     148.88094 137.59848   132.9286    138.15378   132.86333   123.345146  122.76802 119.50056   110.109406  108.98642   108.993904  114.32708   106.1405 114.43281   111.400375  109.24377    94.32024    79.07902    73.51979  74.2852     61.546963   66.87533    66.59494    60.917793   44.956505  30.101526   29.500952   44.67546    79.14538    63.471424   63.96724  50.308598   40.28361    36.294476    0.          4.595996   12.1589365  16.02152    56.426617   48.934998   55.072292   39.327732   33.95841  46.499863   44.86217    40.8748     43.879704   17.426401   24.32491   0.          3.8950708   9.839908   10.265068   14.521163    0.       ,1751.55843,41.85162398,3.88E+15,rolling3,1,0.729668486,-1.08692856
3,  0.          0.          0.6186755   0.         20.218615   16.189602  28.17259    26.595953   36.966064   21.303259   27.821314   43.003124  50.332153   46.350365   36.421627   47.51477    53.400043   50.491978  53.585384   45.441563   54.207466   62.556507   72.478836   62.458103  58.68271    76.22375    74.79464    68.82824    82.867355   80.911766  88.300224   86.33209    98.58261    92.88798   105.02266   101.22919 115.263145  115.73046   121.24045   121.592575  121.74003   127.87928 153.19334   133.87929   149.1542    167.70157   163.96852   160.975 159.18755   184.81581   184.10512   185.17206   187.16106   190.5187 179.57861   171.03217   160.96605   157.48157   156.10542   165.86316 141.85008   162.807     147.57817   145.97295   136.15059   145.05725 133.71964   128.95544   134.27994   128.34789   118.78423   117.970024 114.8527    105.4245    104.36813   104.43205   109.7268    101.50919 109.92918   106.90847   104.7993     89.88974    74.43558    68.69179  69.860916   57.052574   62.436863   62.551376   57.00669    40.68524  26.098875   25.62175    40.88797    75.72002    59.89627    61.262054  47.357533   37.91073    33.91098     0.          2.6736364  10.473611  14.725121   55.269672   47.986946   54.543255   38.80024    33.66993  46.22727    44.666107   41.206917   44.185276   17.870747   24.684734   0.          4.5692506  10.698873   11.083246   15.624562    0.       ,1716.980561,41.43646415,3.18E+15,rolling3,1,0.730983663,-5.47910136
4,  0.           0.           0.           0.          19.339834  15.434823    27.569       26.12502     36.733696    21.21199  27.917894    43.246902    50.591255    46.882305    36.97499  48.354588    54.323658    51.522755    54.863274    46.58732  55.58559     63.92453     73.980385    63.98411     60.192886  77.83672     76.46313     70.44101     84.64484     82.71953  90.15512     88.24586    100.52965     94.81443    107.02839 103.2083     117.31653    117.65352    123.10111    123.46312 123.63032    129.59       154.90092    135.4522     150.60518 169.08823    165.26802    162.28589    160.44347    185.98744 185.1709     185.97293    188.08931    191.1969     180.27231 171.47537    161.32953    157.74194    156.2193     165.94038 141.54477    162.62463    147.36432    145.7974     135.7549 144.68428    133.1574     128.40488    133.55905    127.665344 117.95471    116.93493    113.846214   104.29342    103.32454 103.27001    108.53648    100.28391    108.65275    105.71193 103.5984      88.59565     73.08377     67.34018     68.4949  55.58079     61.103317    61.084087    55.603695    39.322575  24.526741    24.010817    39.18449     74.031364    58.289143  59.458035    45.884384    35.950546    31.971428     0.   0.73381823   8.6005535   12.679789    53.66202     46.64387  53.014008    37.292202    32.232143    44.809513    43.088436  39.99328     43.07437     16.44321     23.254843     0.   2.831098     8.955451     9.5576315   14.289195     0.        ,1582.908387,39.78578121,2.59E+15,rolling3,1,0.762501378,-12.30875928
5,  0.          0.          0.          0.         19.204023   15.398871  27.651432   26.31815    36.963913   21.442362   28.349749   43.7206  51.188316   47.72618    37.757797   49.296864   55.230824   52.394268  55.84583    47.52867    56.590836   64.933556   75.046234   65.09289  61.300602   78.935005   77.50071    71.48081    85.71033    83.860855  91.298225   89.38028   101.63941    95.876205  108.09174   104.25603 118.35241   118.64123   124.035255  124.41948   124.63413   130.47722 155.59192   136.20523   151.10318   169.46393   165.62497   162.49648 160.53984   185.62595   184.7123    185.37302   187.41283   190.5167 179.59163   170.69667   160.3754    156.74977   155.09622   164.71286 140.54968   161.44875   146.31937   144.72655   134.85735   143.62865 132.07285   127.33844   132.59396   126.471634  116.721085  115.55009 112.67447   102.9629    102.03458   101.91769   107.28102    98.85262 107.22576   104.338234  102.30112    87.20891    71.576836   65.828896  67.061325   54.143856   59.64716    59.67558    54.196884   37.859856  23.125706   22.535988   37.80407    73.04301    57.17714    58.450375  44.81302    34.932697   30.814678    0.          0.          7.6519704  11.793072   52.77461    45.995415   52.394253   36.686947   31.629503  44.25489    42.438538   39.66666    42.747375   15.98128    22.741285   0.          2.2048714   8.498072    8.950523   13.884321    0.       ,1535.839748,39.18979138,4.35E+15,rolling3,1,0.769605655,3.29366376
6,  0.          0.          0.          0.         18.735355   14.904882  27.202253   25.896614   36.592377   21.112026   28.064205   43.464058  50.917973   47.572384   37.566517   49.17382    55.16385    52.357437  55.863197   47.500782   56.649147   64.982994   75.14994    65.18042  61.351715   79.0528     77.648094   71.573586   85.845825   83.99384  91.46794    89.55563   101.842094   96.104126  108.37199   104.52881 118.66888   118.90683   124.299065  124.67915   124.89445   130.67992 155.8365    136.43253   151.3246    169.6915    165.82585   162.74585 160.84428   185.96364   185.04434   185.62622   187.79228   190.81207 179.92657   170.952     160.65787   157.0016    155.36665   164.98456 140.64864   161.67657   146.5483    144.99284   135.0145    143.8282 132.21419   127.51329   132.7061    126.64451   116.825294  115.5941 112.69092   102.916275  102.011536  101.82413   107.17262    98.751175 107.105934  104.23462   102.191986   87.05391    71.40024    65.709076  66.88913    53.935795   59.452812   59.392548   53.927258   37.64011  22.793907   22.184315   37.4151     72.62263    56.8247     57.826965  44.407333   34.19993    30.069881    0.          0.          6.8141913  10.878356   52.06112    45.36214    51.632084   35.955452   30.888004  43.506184   41.644245   38.943607   42.081703   15.226382   22.009695   0.          1.3171582   7.5346637   8.151325   13.127014    0.       ,1479.5483,38.46489699,2.21E+15,rolling3,1,0.782695932,-0.35876016
7,  0.          0.          0.          0.         18.608221   14.782874  27.138174   25.860176   36.555138   21.03963    28.059885   43.475616  50.952583   47.679436   37.632645   49.282333   55.262615   52.435024  55.962864   47.57842    56.75601    65.105965   75.30121    65.33407  61.507137   79.2399     77.816475   71.725006   86.015785   84.20341  91.702415   89.783966  102.10172    96.363174  108.650604  104.80531 118.959     119.18536   124.56386   124.96009   125.207794  130.95183 156.0693    136.70177   151.52588   169.89548   166.03091   162.91823 160.9813    186.02902   185.0863    185.63629   187.80467   190.82735 179.94608   170.94301   160.6003    156.92114   155.2543    164.84578 140.542     161.53581   146.42822   144.87558   134.92319   143.70348 132.06404   127.366875  132.58943   126.453415  116.610214  115.33139 112.46838   102.649025  101.72073   101.51436   106.880356   98.39829 106.76651   103.89323   101.86803    86.67583    70.95864    65.264015  66.45455    53.479668   58.973907   58.92343    53.461742   37.121967  22.283579   21.658552   36.91433    72.22427    56.3923     57.41816  43.95485    33.73425    29.575151    0.          0.          6.354456  10.390247   51.62132    44.994347   51.26509    35.565212   30.497375  43.14712    41.245895   38.639072   41.784077   14.834319   21.61794   0.          0.830506    7.08384     7.6884837  12.730677    0.       ,1430.253148,37.81868782,2.12E+15,rolling3,1,0.792637379,-21.4065648
8,  0.          0.          0.          0.         14.853063   11.049721  23.783997   22.85171    33.377995   17.436888   24.72281    40.247665  47.46671    44.544395   34.193733   46.17801    52.489056   49.61841  53.543068   44.883247   54.170856   62.59452    73.21584    63.263462  59.244743   77.6085     76.37937    70.02398    84.43236    82.6674  90.72911    88.908585  101.67193    96.00026   108.58243   104.69469 119.057724  119.09755   124.59629   125.08781   125.88868   131.23471 156.3527    136.91653   152.03185   171.06676   167.3408    164.40302 162.36426   189.20801   187.96805   188.75449   191.41959   194.61797 183.65077   175.32417   165.30316   161.40007   159.75076   169.9733 145.30371   166.18668   151.39726   150.48653   139.9072    149.165 137.07573   132.21344   137.21176   131.52856   121.624466  120.316536 117.441765  107.70837   106.28158   106.14476   111.51961   102.5523 110.82625   107.89867   105.80761    90.13819    74.26708    68.23462  69.03415    55.75902    61.379128   60.890064   55.380768   38.755913  23.5311     22.738735   37.814774   72.969185   56.978775   58.445415  44.126987   33.736156   29.91318     0.          0.          6.4786925   9.084978   50.628807   44.19871    50.11468    33.73755    28.648537  41.757042   39.174076   36.763565   39.9038     11.159454   18.02071   0.          0.          2.486473    2.718451    7.9368496   0.       ,1497.445792,38.69684473,3.13E+15,rolling3,1,0.799678883,-0.42931872
9,  0.          0.          0.          0.         12.850232    9.189609  22.260967   21.582214   32.051826   15.750411   23.31173    38.97506  46.080048   43.334923   32.84152    45.106865   51.52282    48.591816  52.80799    43.953598   53.321945   61.85889    72.74744    62.84738  58.814667   77.566315   76.397804   69.934654   84.484      82.857864  91.26987    89.52782   102.63211    96.94526   109.68898   105.77622 120.26148   120.21549   125.72587   126.33072   127.54817   132.61029 157.62215   138.14809   153.30563   172.75987   169.13095   166.16827 163.82735   191.66641   190.1659    191.07791   193.8545    197.18326 186.08005   178.13054   168.11838   164.02855   162.19624   172.7456 147.93547   168.52235   153.85788   153.28102   142.40128   151.84705 139.42325   134.3756    139.29318   133.6587    123.73224   122.34585 119.54192   109.89446   108.0757    108.05953   113.43972   104.06337 112.33193   109.349144  107.23266    91.211716   75.13627    68.73499  69.41791    55.901558   61.61614    60.999573   55.49352    38.45922  23.115343   22.25077    37.255074   72.469986   56.244873   58.565956  43.324635   33.238136   29.67244     0.          0.          6.3952966   8.079102   49.79167    43.550915   49.437267   32.504986   27.492567  40.976513   37.91621    35.822403   38.91018     8.861976   15.738655   0.          0.          0.          0.          5.0112166   0.       ,1466.668536,38.29710871,3.82E+15,rolling3,1,0.819618634,-19.22030208
