id,predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
0,  0.          0.          3.9347816   3.9112978   1.6303519   9.853425  14.987925   23.77125    30.608326   52.00491    46.27591    52.33337  62.355618   68.789      76.93744    77.19758    87.08469    95.153786  99.05729   101.13047   103.07223   112.43013   116.7311    114.45948 108.99536   113.23023   111.30557   116.45918   116.4594    121.66734 118.70891   116.22431   121.537674  118.3448    112.322876  121.46154 124.562126  126.34194   122.44394   108.20159   114.57532   111.38979 102.95072   101.51707    97.76456    99.30565   116.84184   119.40443 110.95534   113.23675   113.539116  110.37852   102.54632    96.83215  94.58955    99.24093   104.93007   101.92288   108.136955   89.08404  93.632706   92.329475   93.433754   84.34144    77.27539    79.40562  80.25292    77.25115    68.60059    59.420013   65.81846    70.13504  66.29366    56.963017   62.522743   63.68723    59.70628    57.921394  51.136993   57.67362    53.74716    53.69374    55.28097    52.5166  58.488903   60.422016   54.70992    54.198227   60.799225   61.666893  56.56964    57.983883   57.9477     45.937153   37.23004    39.510494  32.389698   27.025232   26.570103   32.15796    31.599598   29.330643  22.010145   25.516964    7.9272313   2.2457016   0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,2180.776359,46.69878328,1.13E+16,rolling6,1,0.408698542,0.073812696
1,  0.          0.          0.          0.          0.          2.0923476   7.0956917  16.088835   22.710752   44.26272    38.848217   44.729702  54.922073   61.433563   69.3877     69.91465    79.933105   88.139366  92.14146    94.27343    96.308876  105.764145  110.102936  107.661224 102.52863   107.21263   105.48377   110.751564  110.87719   116.37888 113.32439   111.19603   116.46178   113.307846  107.4836    117.2894 120.49885   122.42695   118.74024   104.87837   111.65407   108.61542 100.29592    99.42412    95.991714   97.7893    115.67281   118.49227 109.992294  112.34473   112.85229   109.87354   102.21601    96.28195  94.39971    99.31856   105.222404  102.120834  108.54551    89.36608  94.39779    92.85694    94.025154   84.96492    78.03426    80.35678  81.426056   78.29151    69.417076   60.506123   66.80874    71.79103  67.566696   57.97691    63.50989    64.772194   60.752327   58.800465  52.124283   58.758274   54.741558   54.64502    56.328953   53.51684  59.64357    61.714973   56.395004   55.565777   62.780773   63.31248  58.475643   59.209354   59.257584   46.79973    38.0111     39.95887  32.791584   27.02217    26.37874    31.778814   31.00921    28.614712  21.107843   24.049885    6.200604    0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,1838.587363,42.87875189,1.31E+16,rolling6,1,0.489559776,0.014834029
2,  0.          0.          0.          0.          0.          0.   2.2875118  11.353382   17.836857   39.345825   34.06258    39.934925  50.19222    56.640675   64.44374    65.11735    75.09077    83.306595  87.463554   89.676865   91.70315   101.24216   105.57664   103.03149  98.06622   103.00406   101.42752   106.798676  107.03226   112.647606 109.57994   107.657265  112.873474  109.87349   104.21339   114.361015 117.70014   119.75908   116.20185   102.58074   109.6706    106.7864  98.571045   98.08168    94.94318    96.83097   114.93604   117.89218 109.441925  111.762215  112.31786   109.48317   101.93823    95.79858  94.09856    99.17543   105.23625   101.976944  108.49521    89.23703  94.54026    92.86269    94.054695   84.96917    78.15876    80.54191  81.63922    78.44665    69.464676   60.792004   66.97739    72.25357  67.86381    58.134617   63.69735    64.963844   60.91538    58.797913  52.175823   58.86578    54.739243   54.660122   56.38871    53.573013  59.867027   62.04636    56.99616    56.054962   63.690773   64.08915  59.4915     59.858448   60.019176   47.292904   38.446285   40.245945  33.095818   27.113213   26.456364   31.780806   30.843233   28.461096  20.797728   23.374903    5.427273    0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,1604.696555,40.05866392,1.31E+16,rolling6,1,0.548785574,0.084635908
3,  0.          0.          0.          0.          0.          0.   0.          6.7162614  12.83905    34.43144    29.403772   34.872  45.118977   51.582115   59.130928   59.98338    70.041405   78.18601  82.338135   84.51428    86.61084    96.10486   100.3363     97.58881  92.91524    98.14064    96.67734   102.092384  102.3974    108.27085 105.11313   103.50762   108.732346  105.66995   100.21005   110.92485 114.43681   116.63801   113.3476    100.062706  107.53037   104.71274  96.65094    96.61853    93.69699    95.83706   114.20403   117.411125 108.89607   111.357445  112.09085   109.4805    102.07745    95.80948  94.40337    99.59076   105.760506  102.52961   109.24806    89.85886  95.53419    93.60697    94.775986   85.786026   79.01409    81.51714  82.87181    79.59628    70.39671    61.84587    67.95396    73.78779  69.05136    59.124363   64.641075   66.038445   61.94927    59.769012  53.254185   60.01558    55.892395   55.736916   57.544514   54.72239  61.097557   63.361156   58.603394   57.36643    65.47419    65.63092  61.274353   61.15154    61.484623   48.51151    39.7465     41.33525  34.176937   27.925987   27.129225   32.364693   31.374239   28.939543  21.245564   23.54121     5.58361     0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,1363.284766,36.92268633,1.27E+16,rolling6,1,0.612665247,0.079921586
4,  0.          0.          0.          0.          0.          0.   0.          1.5982083   7.408462   29.113955   24.381994   29.496727  39.774155   46.27946    53.60637    54.71752    64.92435    73.06344  77.28055    79.43515    81.6483     91.177345   95.33474    92.405334  88.051125   93.615105   92.30962    97.79322    98.19169   104.36631 101.15631    99.886055  105.11867   102.00423    96.75141   108.04417 111.71786   114.03266   110.967995   97.99195   105.824234  103.06694  95.124695   95.53968    92.82455    95.21818   113.86512   117.32555 108.72596   111.33775   112.291435  109.905815  102.66216    96.25962  95.15867   100.46542   106.76105   103.56914   110.518135   91.02306  97.083534   94.92078    96.07943    87.17261    80.453      83.09149  84.704926   81.3278     71.887115   63.43733    69.47725    75.85882  70.75677    60.60875    66.0386     67.54318    63.39802    61.116695  54.645058   61.45919    57.28963    57.006084   58.863228   55.936104  62.349987   64.61288    60.059444   58.45016    66.968544   66.8573  62.69201    62.01959    62.476215   49.207153   40.48042    41.848885  34.636272   28.051332   27.084234   32.218746   31.1436     28.62885  20.888557   22.899046    4.9111333   0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,1158.191397,34.03221117,1.27E+16,rolling6,1,0.669923582,0.078732696
5,  0.          0.          0.          0.          0.          0.   0.          0.          1.6559458  23.524765   19.14822    23.850994  34.18097    40.74187    47.819626   49.260452   59.668697   67.83708  72.12545    74.241356   76.60494    86.18642    90.26451    87.09911  83.130356   89.090645   87.97035    93.52892    94.02176   100.55543  97.27269    96.38439   101.595406   98.38617    93.36739   105.32347 109.15572   111.56871   108.71996    96.07169   104.283226  101.55745  93.70031    94.61665    92.105354   94.78923   113.750984  117.49285 108.75269   111.53522   112.75995   110.62291   103.556335   96.96987  96.20286   101.6208    108.058495  104.92349   112.15302    92.53067  99.034386   96.57841    97.71685    88.895805   82.21218    85.03327  86.97644    83.4661     73.72035    65.37897    71.363396   78.42193  72.86665    62.445053   67.76126    69.40507    65.210335   62.81647  56.38032    63.26551    59.054897   58.604248   60.55204    57.475605  63.942654   66.20207    61.871086   59.826347   68.850876   68.424934  64.50059    63.193592   63.792423   50.169983   41.52156    42.633385  35.371315   28.3835     27.221607   32.26524    31.114252   28.502665  20.753899   22.440542    4.42175     0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,974.065678,31.21002528,1.20E+16,rolling6,1,0.723817335,0.028625686
6,  0.         0.         0.         0.         0.         0.   0.         0.         0.        20.77297   16.431059  21.344223  31.697763  38.132492  45.173     46.783184  57.116974  65.27979  69.88819   72.12143   74.477646  84.26378   88.34179   85.19358  81.278915  87.38017   86.43784   92.12424   92.74214   99.30055  96.16141   95.362625 100.54994   97.598816  92.71123  104.70935 108.66974  111.137566 108.27828   95.6763   104.08283  101.49516  93.68019   94.75971   92.47084   95.100685 114.18685  117.96137 109.332405 112.03517  113.25228  111.22718  104.248116  97.512924  96.78802  102.27239  108.830124 105.54066  112.814575  93.2209  99.80735   97.3607    98.51266   89.61115   83.05675   85.83456  87.6335    84.11214   74.340004  66.125565  71.99837   78.949554  73.41279   62.93578   68.24458   69.76082   65.50757   62.900867  56.338303  63.187717  58.761658  58.27197   60.13102   56.897625  63.413532  65.55175   61.156376  59.02264   68.07953   67.65875  63.80131   62.32512   62.947433  49.160378  40.385937  41.51397  34.21376   27.084637  25.991497  31.030043  29.704647  27.166195  19.259464  20.812521   2.821651   0.         0.         0.   0.         0.         0.         0.         0.         0.   0.         0.         0.         0.         0.         0.      ,912.1700263,30.20215268,1.18E+16,rolling6,1,0.743360837,-0.04667014
7,  0.          0.          0.          0.          0.          0.   0.          0.          0.         20.147144   15.8314495  20.567223  30.75683    37.023727   43.896343   45.57309    55.785084   63.75266  68.4617     70.67967    73.00849    82.7493     86.669914   83.408066  79.57681    85.68506    84.807175   90.51088    91.144684   97.73883  94.64243    93.937386   99.10728    96.20429    91.45327   103.540054 107.64882   110.15562   107.35632    94.86913   103.48468   100.91427  93.140854   94.38553    92.234314   94.870674  114.02207   117.848885 109.2749    111.98717   113.20397   111.35811   104.46499    97.61352  96.95577   102.383934  108.98942   105.67066   113.01715    93.4139 100.09336    97.550735   98.62733    89.76372    83.24553    85.98522  87.8276     84.33718    74.49772    66.34187    72.12507    79.155014  73.56318    63.04845    68.37298    69.917015   65.64863    62.982525  56.4298     63.27975    58.82616    58.301846   60.16798    56.93329  63.5206     65.614365   61.266922   59.061638   68.2867     67.889534  64.25234    62.685562   63.498814   49.708584   41.08444    42.26159  35.04576    27.886982   26.882557   32.0043     30.699556   28.286432  20.433846   22.00751     4.266452    0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,828.0362307,28.77561869,1.19E+16,rolling6,1,0.76726582,-0.001631851
8,  0.          0.          0.          0.          0.          0.   0.          0.          0.         18.380026   14.222246   18.55967  28.593296   34.843327   41.545586   43.35442    53.647633   61.429863  66.16928    68.31115    70.72911    80.41903    84.16694    80.82007  77.15756    83.35587    82.542694   88.24163    88.90983    95.69959  92.64387    92.13407    97.40718    94.41222    89.80312   102.16546 106.45307   109.01616   106.40743    94.086105  102.951866  100.37282  92.728165   94.151115   92.06087    94.857605  114.12867   118.12281 109.530266  112.43486   113.805374  112.172264  105.399445   98.596695  98.12737   103.53226   110.14552   106.9831    114.49311    94.88472 101.72597    99.083206  100.09674    91.3686     84.85739    87.596985  89.614456   86.123405   76.1532     67.89897    73.63291    80.83275  75.07279    64.485344   69.703636   71.30923    66.96411    64.28809  57.70701    64.5174     60.049114   59.36426    61.14732    57.80137  64.26277    66.16423    61.734264   59.204082   68.40385    67.9012  64.27827    62.46391    63.381325   49.57025    41.040516   42.195564  34.91007    27.61907    26.50942    31.610983   30.342764   27.921864  20.120838   21.79328     4.2742386   0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,719.7081935,26.82737769,1.10E+16,rolling6,1,0.799343014,0.033712274
9,  0.          0.          0.          0.          0.          0.   0.          0.          0.         16.557985   12.537735   16.65254  26.577785   32.767555   39.341732   41.33115    51.654446   59.347214  64.22222    66.344955   68.8478     78.564095   82.1967     78.763855  75.2678     81.57001    80.86527    86.60223    87.30528    94.24644  91.26086    90.90668    96.19757    93.195      88.72318   101.27867 105.68906   108.24911   105.690155   93.48867   102.55818    99.96494  92.33104    93.92554    91.93021    94.79578   114.1698    118.251785 109.659645  112.64994   114.129196  112.688156  106.04081    99.170815  98.85121   104.22974   110.91383   107.801346  115.458885   95.87421 102.87769   100.14539   101.113106   92.460236   86.003746   88.750755  90.898796   87.41072    77.326675   69.06582    74.73814    82.10494  76.214775   65.54142    70.70381    72.3545     67.96671    65.22334  58.6011     65.38858    60.86033    60.051064   61.80207    58.331253  64.75968    66.494804   62.010468   59.229294   68.50273    67.92456  64.42259    62.36502    63.38953    49.49762    41.069283   42.20895  34.914097   27.47958    26.338774   31.464233   30.188118   27.798815  20.03031    21.713665    4.3877425   0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,643.0351918,25.35813857,1.05E+16,rolling6,1,0.822085162,-0.055682895
10,  0.         0.         0.         0.         0.         0.   0.         0.         0.        16.040356  12.020599  16.149052  25.96108   32.02729   38.553963  40.635033  50.88335   58.468243  63.53845   65.69302   68.20266   77.98481   81.532166  78.10871  74.63237   80.92775   80.31016   86.08788   86.82912   93.78445  90.92945   90.6084    95.91754   93.02343   88.6363   101.14541 105.65842  108.20917  105.62604   93.43878  102.63073  100.067825  92.44389   94.0723    92.1703    94.98327  114.38383  118.46502 109.96549  112.950806 114.430504 113.111916 106.54538   99.634575  99.34603  104.69341  111.42427  108.28604  115.98885   96.47901 103.4963   100.79192  101.72802   93.08627   86.70753   89.38293  91.47634   88.034065  77.946594  69.68613   75.28281   82.5144  76.67456   66.00818   71.15366   72.74797   68.31682   65.478966  58.764664  65.49228   60.85263   59.977028  61.628326  58.048576  64.44342   65.98694   61.352108  58.469997  67.63757   67.10733  63.644245  61.538574  62.618694  48.732166  40.317234  41.543728  34.24313   26.776718  25.701258  30.87379   29.558636  27.258234  19.470695  21.235132   4.10703    0.         0.         0.   0.         0.         0.         0.         0.         0.   0.         0.         0.         0.         0.         0.      ,599.5973732,24.48667746,9.61E+15,rolling6,1,0.835188006,-0.02283542
11,  0.         0.         0.         0.         0.         0.   0.         0.         0.        16.388311  12.367259  16.344055  25.977814  31.915949  38.340782  40.46412   50.63108   58.03688  63.1908    65.31734   67.82224   77.56199   80.96385   77.49337  74.046196  80.28507   79.7012    85.466286  86.19908   93.17888  90.39763   90.113556  95.444954  92.55747   88.251785 100.74822 105.36682  107.90877  105.34132   93.20147  102.517235  99.936905  92.331276  93.99646   92.14663   94.945694 114.35234  118.45019 110.00969  113.03398  114.52406  113.344765 106.85326   99.92082  99.67514  104.95125  111.690956 108.584175 116.342     96.88255 103.91937  101.19482  102.06454   93.4826    87.13385   89.75  91.87147   88.48402   78.37043   70.08094   75.61782   82.80479  76.97336   66.31988   71.45176   73.056244  68.6002    65.73602  58.99116   65.67818   61.01297   60.073536  61.66741   58.0475  64.41689   65.81273   61.085033  58.109016  67.23568   66.75242  63.380413  61.254997  62.453125  48.636993  40.340717  41.65798  34.396976  26.940123  25.927082  31.172949  29.900625  27.699162  19.982475  21.882212   5.02377    0.         0.         0.   0.         0.         0.         0.         0.         0.   0.         0.         0.         0.         0.         0.      ,577.7750725,24.03695223,9.36E+15,rolling6,1,0.841046839,-0.09355035
12,  0.          0.          0.          0.          0.          0.   0.          0.          0.         15.522706   11.636713   15.235862  24.716791   30.645006   36.92615    39.165672   49.41905    56.67172  61.82626    63.864906   66.45727    76.132256   79.37332    75.81627  72.51274    78.80182    78.25843    83.99317    84.72554    91.88269  89.12663    88.993996   94.40347    91.38233    87.18304    99.89558 104.63887   107.19175   104.75029    92.73808   102.23251    99.60254  92.06532    93.84796    92.00829    94.94381   114.42851   118.65461 110.17601   113.37876   115.0166    114.01503   107.6304    100.743515 100.65736   105.891136  112.62459   109.68089   117.58828    98.14259 105.309166  102.49525   103.2995     94.85167    88.49468    91.12359  93.43401    90.05164    79.815956   71.418816   76.930984   84.28703  78.30191    67.592224   72.62336    74.305885   69.7964     66.94531  60.17863    66.83042    62.17827    61.084072   62.617134   58.895645  65.14594    66.35084    61.527622   58.25997    67.35777    66.786674  63.436474   61.110977   62.40292    48.597336   40.425697   41.735878  34.4317     26.868998   25.764687   31.012648   29.806295   27.597631  19.978888   22.001736    5.3712974   0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,559.3297538,23.65015336,9.65E+15,rolling6,1,0.846060451,-0.043260308
13,  0.          0.          0.          0.          0.          0.   0.          0.          0.         14.943463   11.087423   14.667807  24.06457    29.92443    36.174103   38.51711    48.76063    55.949123  61.258358   63.31188    65.94019    75.679504   78.85417    75.30901  72.04022    78.34291    77.87665    83.63671    84.39744    91.60583  88.95798    88.86771    94.30482    91.334305   87.20045    99.90463 104.72084   107.25053   104.786446   92.78865   102.37679    99.755226  92.2174     94.02036    92.23295    95.15087   114.6641    118.90338 110.47865   113.71032   115.38835   114.48844   108.182785  101.28426 101.248856  106.46524   113.23296   110.304016  118.27185    98.90076 106.094246  103.30404   104.08577    95.66535    89.36966    91.95739  94.25775    90.90466    80.647194   72.22117    77.68441    84.95715  78.9863     68.27333    73.26098    74.907005   70.354416   67.42971  60.57287    67.16668    62.422485   61.240227   62.67571    58.82741  65.01147    66.01324    61.02786    57.617325   66.59332    66.03292  62.679012   60.272877   61.58679    47.777115   39.608734   40.97614  33.640373   26.019865   24.93055    30.200296   28.964499   26.799612  19.176336   21.277655    4.8050947   0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,539.5181338,23.22752965,9.99E+15,rolling6,1,0.852234283,-0.035067673
14,  0.         0.         0.         0.         0.         0.   0.         0.         0.        15.640688  11.737632  15.315497  24.586445  30.31883   36.522655  38.889362  49.03743   56.108475  61.524555  63.581566  66.1801    75.92141   79.00312   75.448395  72.153145  78.38372   77.94984   83.70172   84.45413   91.63946  89.07144   88.96376   94.39685   91.47316   87.38402   99.98905 104.8634   107.3671   104.85401   92.85156  102.49848   99.87454  92.321175  94.1056    92.36209   95.2175   114.71122  118.923065 110.57169  113.78788  115.44265  114.62176  108.36714  101.432076 101.38835  106.55575  113.33287  110.3854   118.3651    99.06144 106.22539  103.45832  104.195244  95.78875   89.53263   92.0602  94.31866   91.017624  80.768585  72.340904  77.75339   84.8993  78.991264  68.31446   73.302666  74.91941   70.35357   67.38043  60.47301   67.02464   62.2313    61.01429   62.387882  58.495823  64.67485   65.54249   60.448296  57.01298   65.92037   65.43744  62.14546   59.7744    61.159584  47.41789   39.309944  40.782116  33.487694  25.894547  24.895744  30.235987  29.012848  26.947338  19.368126  21.576769   5.311027   0.         0.         0.   0.         0.         0.         0.         0.         0.   0.         0.         0.         0.         0.         0.      ,535.2403067,23.13526111,1.09E+16,rolling6,1,0.852825672,-0.030380716
15,  0.         0.         0.         0.         0.         0.   0.         0.         0.        15.47093   11.657851  14.909558  24.040869  29.758385  35.837986  38.273674  48.487164  55.413445  60.795635  62.764523  65.41681   75.07872   78.01387   74.380646  71.180824  77.42356   77.002205  82.70397   83.439186  90.760666  88.196526  88.19632   93.692276  90.62961   86.616295  99.37899 104.34833  106.85992  104.45      92.54748  102.32442   99.65009  92.15504   94.013756  92.259186  95.22876  114.771286 119.086494 110.69789  114.06627  115.83878  115.151695 108.97625  102.08739 102.16025  107.28623  114.03556  111.2331   119.3248   100.03162 107.28071  104.439606 105.112274  96.82034   90.53881   93.078354  95.49383   92.199295  81.85008   73.32366   78.72402   85.99764  79.96722   69.259514  74.16128   75.84702   71.24318   68.29566  61.377594  67.90122   63.139694  61.79794   63.122635  59.163025  65.24397   65.95961   60.786163  57.128956  66.009315  65.4686  62.19126   59.68886   61.15846   47.459213  39.468502  40.950134  33.632088  25.973106  24.908085  30.258425  29.112204  27.047207  19.57878   21.914537   5.855186   0.         0.         0.   0.         0.         0.         0.         0.         0.   0.         0.         0.         0.         0.         0.      ,595.2655674,24.39806483,1.05E+16,rolling6,1,0.83463008,-0.036331811
