id,predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
0,  0.          0.          0.          0.          0.          0.   7.7872334  22.428272   22.179373   21.230692   32.279118   41.903896  52.44997    64.92716    69.54342    68.76915    71.35525    94.71474  87.46795   105.29255   119.67854   109.46558   125.88071   143.65169 141.4578    152.13171   156.5291    151.25537   163.89464   164.95709 156.34772   163.31003   171.15187   174.76848   169.2516    174.7135 184.12071   180.68684   183.2298    187.20963   180.57445   178.39024 164.6616    160.92113   160.42703   161.64157   148.24564   145.90231 150.2317    150.05756   132.95532   133.86859   141.36646   136.86475 136.86052   122.6022    133.82277   131.06622   132.73819   137.00533 117.166016  105.48925    99.50875    95.12103    99.19559    99.30964  94.350784  105.70743   100.22848   103.272446  107.08312   116.18925 113.26546   105.13404   110.6111    100.607056   96.14712    97.406075  89.657265  101.372696   92.54674    95.14382    83.00234    82.16015  82.89722    69.776924   63.921917   62.124443   69.65503    65.504845  67.50839    51.267033   44.542255   52.51409    30.113619   19.654667  14.147902    0.9163222   0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,3450.397177,58.74008152,2.73E+16,rolling13,1,0.507114319,1440
1,  0.          0.          0.          0.          0.          0.   1.8005972  15.708905   15.608158   14.266992   24.246935   33.818913  44.755306   56.160812   60.34125    59.56938    61.089977   83.24716  76.29275    93.09076   106.972984   97.148125  113.03118   129.89333 127.57191   137.45581   141.2242    136.74863   148.92857   149.42848 141.16959   148.4658    156.34875   159.69339   153.73874   158.93587 168.54967   165.15883   168.21837   172.54695   166.12027   164.23514 151.41917   148.05997   148.11496   149.8168    137.33496   135.37312 139.9241    139.9755    123.81499   125.32678   133.42372   130.03612 130.56847   116.9132    128.48906   126.625824  128.60858   133.30115 113.83484   102.658714   97.712975   94.28968    98.54751    99.29751  94.51356   105.974525  100.74204   103.752205  107.5775    116.74086 113.93214   105.914825  110.65817   101.19417    96.86611    97.71952  89.58987   101.20632    92.61187    94.86038    82.05331    80.941605  81.19441    67.4216     61.19914    59.2878     66.68619    61.935303  63.38033    47.12115    39.896137   47.704285   24.912615   13.200362   7.829665    0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,2568.893851,50.68425644,2.79E+16,rolling13,1,0.58086503,1440
2,  0.          0.          0.          0.          0.          0.   0.          9.852825    9.936526    8.361373   17.081446   26.97555  38.35559    48.633503   52.571503   52.126263   52.81722    73.48752  66.802315   82.61674    96.185104   86.691826  102.2534    118.293785 116.07252   125.36579   128.23796   124.771     136.34528   136.39812 128.33075   136.08386   143.92934   146.79854   140.43523   145.16537 154.79059   151.471     155.05853   159.96004   153.44807   151.84126 139.65918   136.73393   137.10135   139.37721   127.677986  125.93326 130.57466   130.94855   115.5815    117.660225  126.43303   124.17377 125.25369   111.84551   123.75649   122.82586   124.96314   130.08813 110.64674    99.87308    96.17455    93.47068    97.83514    99.075455  94.3237    105.682365  100.57613   103.57134   107.32102   116.80942 114.198975  106.114876  109.872246  101.016655   96.87568    97.39653  88.96504   100.612206   92.42261    94.51413    81.07285    79.90283  79.74348    65.44038    58.708546   56.852795   64.14764    59.09478  60.048996   43.76735    36.044884   43.911705   21.038189    7.954758   2.8281312   0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,1946.529418,44.11949023,2.47E+16,rolling13,1,0.642681866,1440
3,  0.         0.         0.         0.         0.         0.   0.         8.765262   8.741488   6.697924  14.805656  24.480396  35.869923  45.495193  48.92661   48.164753  47.96766   68.0361  61.361164  76.51923   89.455536  80.08924   95.08523  110.605965 108.04004  116.71116  119.39876  116.23927  127.66614  127.322876 119.52928  127.36308  135.27869  138.18068  131.75797  136.46016 146.27768  143.13545  147.05426  152.09692  146.02081  144.72636 133.31969  130.61266  131.7235   134.46313  123.31494  122.155396 126.99042  127.43054  112.74693  115.28479  124.233665 122.535835 123.76939  110.973694 123.03472  122.51724  125.02715  130.1012 111.086105 100.68521   97.00244   94.88043   99.2642   100.59556  95.95276  107.41694  102.16297  104.83215  108.42003  117.60107 114.5877   106.88341  109.97675  101.238914  96.98336   96.97724  88.26437   99.60411   91.31627   93.029335  79.07208   77.4465  76.94068   62.28816   55.367954  53.495735  60.651966  55.142593  55.73832   39.558456  31.624388  39.33069   16.369      2.772279   0.         0.         0.         0.         0.         0.   0.         0.         0.         0.         0.         0.   0.         0.         0.         0.         0.         0.   0.         0.         0.         0.         0.         0.      ,1609.068667,40.11319816,2.47E+16,rolling13,1,0.686383863,1440
4,  0.         0.         0.         0.         0.         0.   0.        10.493978  10.291819   8.152408  15.445298  25.459635  36.818684  45.751263  48.994232  48.39969   47.759415  67.01381  60.19426   74.82592   87.4253    77.929085  92.642006 107.76919 105.0171   113.476524 115.49508  112.840965 123.9565   123.34867 115.35154  123.305016 131.2259   133.7072   127.32431  131.67578 141.31828  138.29048  142.43408  147.79355  141.72136  140.7239 129.4683   127.01084  128.48225  131.69604  120.7709   119.88144 124.731476 125.390755 110.96668  113.87746  123.10891  121.98995 123.375854 110.63519  122.84804  122.66209  125.2948   130.38567 111.26938  101.12778   97.64675   95.67963   99.997505 101.0984  96.41785  107.75067  102.23934  104.657585 107.95528  117.2772 113.93137  106.26197  108.45218   99.758385  95.47686   94.97802  86.10801   97.24786   89.09451   90.75345   76.380104  74.64033  74.02514   59.233013  51.902298  50.16769   57.22965   51.829227  52.307484  36.149353  28.010796  36.001804  13.453934   0.   0.         0.         0.         0.         0.         0.   0.         0.         0.         0.         0.         0.   0.         0.         0.         0.         0.         0.   0.         0.         0.         0.         0.         0.      ,1374.431008,37.07331936,2.53E+16,rolling13,1,0.723119843,1440
5,  0.          0.          0.          0.          0.          0.   1.4435368  13.65628    13.318971   10.984379   17.546247   27.74464  38.967617   47.30142    50.25765    49.647423   48.474087   67.00056  60.141346   74.22614    86.36524    76.73745    91.06476   105.817505 102.80237   110.89594   112.32777   109.97758   120.76498   119.8704 111.668465  119.64029   127.47595   129.58362   123.19438   127.20908 136.62961   133.70958   138.01361   143.59114   137.52881   136.79228 125.71717   123.428734  125.263176  128.87808   118.14319   117.55882 122.41325   123.2192    109.0776    112.308044  121.719246  121.07678 122.54581   109.99903   122.31166   122.41503   125.30193   130.27394 111.14076   101.25475    97.79849    96.1326    100.417816  101.25498  96.579254  107.86491   102.07317   104.224915  107.22451   116.666855 112.96252   105.54486   106.95608    98.3904     94.07155    93.128395  84.2354     95.12084    87.14807    88.71098    73.9802     72.040436  71.4238     56.526978   48.910984   47.33698    54.280678   48.92838  49.27464    33.143726   24.88928    33.061634   10.939002    0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,1218.62988,34.90887967,2.26E+16,rolling13,1,0.745414643,1440
6,  0.          0.          0.          0.          0.          0.   4.5115237  16.457119   15.981799   13.509855   19.334911   29.784899  40.89722    48.6732     51.390144   50.890743   49.273605   67.06319  60.175735   73.768036   85.550995   75.80232    89.835304  104.25301 101.056274  108.88165   109.69386   107.73073   118.172165  117.05285 108.628426  116.68583   124.46735   126.154655  119.75935   123.43148 132.61166   129.79012   134.26399   140.08946   134.00479   133.50342 122.532295  120.412865  122.52398   126.503586  115.90819   115.57474 120.382126  121.33727   107.42625   110.92327   120.52563   120.34631 121.86616   109.3906    121.79063   122.16377   125.23487   130.07251 110.85727   101.173706   97.75424    96.339     100.55599   101.10702  96.38599   107.589935  101.5176    103.417244  106.125854  115.73895 111.70489   104.502106  105.14001    96.71579    92.40099    91.100655  82.251816   92.94122    85.20981    86.73687    71.71059    69.669846  69.06983    54.104904   46.2092     44.82871    51.711815   46.49502  46.75983    30.664843   22.338259   30.72817     9.113035    0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,1069.082812,32.69683184,2.08E+16,rolling13,1,0.769613523,1440
7,  0.           0.           0.           0.           0.82525766   0.           7.2735043   18.931232    18.36541     15.778585  20.845964    31.561108    42.595154    49.828186    52.335846  51.98433     49.950924    66.96147     60.102036    73.19684  84.66466     74.82192     88.597404   102.6811      99.36856 106.9185     107.08869    105.53916    115.59605    114.26361 105.638115   113.81034    121.520065   122.7611     116.31631 119.61649    128.54256    125.802666   130.44604    136.54224 130.39047    130.08298    119.1969     117.243866   119.55473 123.87125    113.420006   113.28515    118.0115     119.10992 105.432304   109.166336   118.97568    119.25084    120.83433 108.39513    120.87145    121.53677    124.77287    129.48541 110.15523    100.63702     97.33709     96.18915    100.3472 100.65163     95.87273    106.97596    100.64011    102.31612 104.74879    114.58588    110.29057    103.28964    103.17434  94.95249     90.66769     89.06171     80.27404     90.81136  83.38309     84.897224    69.602394    67.49833     66.93811  51.913105    43.765438    42.60123     49.434353    44.36725  44.549534    28.49507     20.113148    28.710226     7.612843   0.           0.           0.           0.           0.   0.           0.           0.           0.           0.   0.           0.           0.           0.           0.   0.           0.           0.           0.           0.   0.           0.           0.           0.           0.        ,972.9881656,31.19275822,1.93E+16,rolling13,1,0.782554441,1440
8,  0.           0.           0.           0.20404369   5.0835905   3.77431     11.099088    22.605406    21.827608    19.059742  23.651106    34.386963    45.193592    52.096584    54.297493  53.86901     51.412766    68.03921     61.116535    73.860985  84.93139     74.93464     88.37818    102.23588     98.64283 105.93253    105.76068    104.373505   114.2424     112.72195 103.954155   112.11259    119.839386   120.83238    114.459724 117.592      126.37376    123.73014    128.46729    134.63736 128.66345    128.54303    117.80489    115.930786   118.59023 123.15121    112.76249    112.951096   117.63349    118.7627 105.272255   109.176186   119.00735    119.51848    121.011566 108.742714   121.227165   121.96939    125.428085   129.85081 110.59397    101.21414     97.5642      96.64507    100.711754 100.65834     95.855865   106.95612    100.29721    101.65039 103.81075    113.60804    108.84262    102.19455    101.51749  93.29338     88.94165     86.986534    78.25917     88.533104  81.21262     82.62908     67.14275     64.850334    64.345894  49.319855    41.078697    40.07401     46.875828    41.891083  42.06434     26.105227    17.795422    26.497005     5.881819   0.           0.           0.           0.           0.   0.           0.           0.           0.           0.   0.           0.           0.           0.           0.   0.           0.           0.           0.           0.   0.           0.           0.           0.           0.        ,899.3770092,29.98961502,1.75E+16,rolling13,1,0.795475078,1440
9,  0.          0.          0.          5.9668264  10.767503    9.326167  16.51649    27.98036    26.919275   24.080454   28.293308   39.08317  49.56788    56.24505    58.212784   57.710194   54.984283   71.38752  64.30602    76.81302    87.53097    77.24638    90.39858   104.11677 100.19267   107.3425    106.82666   105.48501   115.21749   113.538864 104.49575   112.54406   120.296585  120.98816   114.7693    117.71713 126.2875    123.70043   128.42482   134.5989    128.77408   128.81076 118.03395   116.19516   119.13148   123.86992   113.399704  113.84153 118.4472    119.59507   106.114105  110.12212   119.916336  120.54035 121.89227   109.70582   122.16455   122.8397    126.474525  130.58195 111.3266    102.03085    97.89089    97.04068   101.00162   100.45692  95.62796   106.70444    99.680954  100.71016   102.571335  112.35197 107.06484   100.70504    99.52962    91.16239    86.71388    84.37117  75.69489    85.67697    78.43007    79.805885   64.1986     61.747208  61.407906   46.476376   38.16935    37.323303   44.093594   39.328537  39.61069    23.739332   15.556751   24.451593    4.4231906   0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.       ,824.8808363,28.72073878,1.67E+16,rolling13,1,0.812360236,1440
