id,predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
0, 14.515826    8.559352   20.907663   23.763414   43.383175   44.24884  44.821304   54.246914   48.57019    51.308952   63.482788   68.60172  73.05144    85.806625   83.551      92.77444   107.07045   101.23071 112.16609   119.42095   122.61859   124.279076  132.31738   134.77405 137.75513   144.11694   147.14977   150.33914   144.94624   150.95638 163.34761   154.12079   158.11983   164.76974   156.99081   147.51752 154.79857   156.47522   148.13489   155.42088   145.44608   129.93564 144.978     134.25226   125.991035  132.30899   135.70302   117.00633 130.63832   123.58265   108.35378   115.49539   117.90343   106.66068 109.60926   101.15923    94.32137    96.841576   99.93831    96.2097  96.740364   97.696724  102.29572    95.438995   95.87135   101.77406  83.63695    82.18624    93.696045   79.272125   83.460785   89.52331  75.16139    74.778534   82.0475     72.08934    79.06301    91.06282  76.45165    78.08996    80.44988    77.81109    70.297516   78.43091  69.70433    69.03217    74.490326   66.22543    59.01988    65.76882  57.969025   50.83599    58.601604   54.416897   50.145363   56.938023  53.037617   43.35112    46.095963   36.348904   38.54281    35.128952  32.83611    23.479156   29.693546   25.332983   26.945179   24.078152  22.410536    6.9724674   4.7385583  13.555907   10.894519    7.461578   8.501499    2.5334194   5.819797    4.489636    0.          0.       ,3045.818385,55.18893354,1.73E+15,weighted3,3,0.346991458,1440
1,  0.          0.          0.          0.          6.2056327   7.583372  13.312356   17.455303   10.095923   16.361385   26.129728   26.889694  33.032692   44.92936    41.715946   51.10295    64.88879    58.03072  67.654205   79.10106    80.725266   80.095505   91.90718    95.00849  94.72071   104.69386   108.00431   108.15319   106.152275  112.7202 121.78738   115.12132   119.3264    129.00113   120.97747   112.861145 122.05248   122.76789   113.20869   127.23187   114.28565    96.41395 119.0271    108.024124   98.07264   112.292435  117.4784     95.70645 117.94512   111.276024   94.13405   106.28611   108.90635    94.18664 100.7432     95.77954    87.052155   89.99933    95.58055    91.98373  95.77869    94.35213    99.164696   92.70235    96.112076  100.39054  81.88823    82.14215    90.99564    75.740425   82.34411    86.545265  70.29357    68.22134    77.257355   66.424324   69.61686    83.1176  67.860306   68.02565    73.652916   70.9857     61.912693   71.38218  63.98266    62.602783   72.87994    62.118904   52.100395   62.3786  55.783627   46.935825   60.002445   55.31642    48.814617   59.983253  54.551876   46.590523   50.58071    39.239586   46.485554   41.721172  35.752247   31.984606   36.424503   27.21033    32.122105   28.45726  22.836521    9.321626    7.1734905  13.548972   10.921779    8.270753   5.6060867   0.          1.5208806   0.          0.          0.       ,1152.436387,33.94755348,2.95E+15,weighted3,3,0.672721113,1440
2,  0.          0.          0.          0.          0.          0.   2.3106742   1.3585668   0.          4.775292   11.145412    9.510032  18.454536   28.662683   26.26701    35.147064   46.18084    38.18932  48.0783     59.7572     61.523182   59.554893   71.91373    75.80418  74.40362    84.87429    86.034256   86.20533    85.392334   90.14543  99.65799    93.54695    95.48331   107.98669   100.6305     90.16951 103.20093   105.35143    92.27438   111.83559    98.813255   77.389435 105.41439    94.95309    84.30121   103.185684  109.267395   85.969345 113.20824   106.431564   88.79397   103.67603   106.84785    90.45438  99.26048    96.1849     86.4128     88.324326   94.417244   93.33424  98.78063    95.79287    99.62166    94.1711     99.46266   100.70582  83.09207    84.81654    91.32678    75.174095   84.652405   86.983574  69.70822    67.16672    77.660095   65.47188    65.58996    79.14312  63.796074   63.533398   69.07483    65.56433    57.575962   65.00366  58.9122     55.78113    67.23225    55.7052     43.802784   54.436104  50.819935   39.954235   55.73237    51.156967   42.40476    56.02847  49.02099    42.46623    47.898445   36.236088   47.430855   41.85194  33.25644    33.055573   37.632065   24.928429   31.717289   29.06469  19.837004    8.420176    8.69104    12.929654   10.516588   11.543384   5.3818154   1.256502    3.7278888   0.          0.          0.       ,669.0590412,25.86617562,1.90E+15,weighted3,3,0.812480825,1440
3,  0.          0.          0.          0.          0.          0.  10.133334    6.201209    2.35912    14.638019   17.506054   16.821838  27.61457    35.502144   35.737442   42.98995    49.497276   41.32041  52.00079    59.24094    63.149174   61.4019     70.00225    74.82095  75.23612    82.272156   79.96983    83.84941    80.83672    82.59594  95.97221    88.601265   86.83083   100.92743    95.784294   80.54452  97.17993   103.344925   86.10392   107.63524    98.168274   73.64933 102.275246   93.56637    83.35266   102.329666  108.255745   85.70655 112.76888   105.71077    88.998375  103.88357   107.26401    91.12662 100.979836   97.3148     87.09507    88.408356   92.38749    93.76653 100.70249    96.9676     98.0314     95.73122   101.353294   98.4535  84.04222    86.940125   90.63372    75.57534    87.84128    87.80967  72.221634   71.534775   80.88982    68.895935   69.28636    79.77204  65.90521    67.935486   68.813225   64.51914    61.221127   62.61754  57.5122     54.08872    61.41114    50.877773   39.907604   46.966755  46.183434   34.745457   49.49169    44.364468   35.393894   48.43674  39.400986   34.160233   40.612152   28.743425   41.480377   36.811317  26.623053   26.32947    33.438652   19.197046   25.813059   26.306898  14.424663    4.2963567   8.810954   11.301149    9.248963   15.312948   6.45546     5.5970364  10.5701275   0.          0.          4.686948 ,545.3031395,23.35172669,8.14E+14,weighted3,3,0.854679857,1440
4,  1.1289881   0.          7.163524   11.9319315  14.195641   22.054657  36.90348    33.29587    32.854202   44.568306   44.987606   47.419346  58.658092   64.56124    67.491585   72.80386    74.99586    67.12064  78.99255    78.94568    85.66555    85.47128    87.97235    93.150826  97.16661    98.83769    92.9357    101.90248    94.61389    94.01219 112.15325   102.374146   97.91687   110.96295   108.4521     88.86746 106.57081   117.47983    98.39561   116.55047   112.49042    87.66757 110.96526   104.67766    96.69882   110.02795   115.23673    96.164406 116.67656   110.23049    96.15332   107.29917   111.06921    98.1214 106.239456  100.03562    90.9338     91.546555   91.6948     94.791534 101.24862    98.311646   96.20879    97.22312   101.02219    94.95695  84.49075    86.949425   89.08658    76.38697    89.21843    87.44671  75.4606     77.328476   83.40933    73.06992    76.078575   81.70299  70.44984    75.123      68.89713    64.444016   65.9634     60.38305  55.89032    52.738846   52.600697   45.09924    37.17231    38.320396  39.43102    29.02521    39.28267    33.39712    26.68891    36.02172  25.978472   21.551361   27.976215   16.587284   27.940361   25.7908  15.836521   12.540006   23.339037   10.530978   15.444388   19.664227   7.2252083   0.          6.405033    8.385558    6.8097625  17.08596   7.8804083  10.333485   18.555164    5.7874393   0.         17.39196  ,551.212843,23.47792246,1.15E+15,weighted3,3,0.843486902,1440
5, 11.9703245   0.         19.25192    23.180712   29.103275   35.72191  47.1734     45.993637   45.74367    55.323086   56.45389    60.069283  69.78607    75.82132    78.71012    83.53533    85.77867    78.21364  89.938995   87.76814    94.732056   95.18754    95.64133   100.32745 105.28444   105.29693    99.54155   109.2891    100.03087    99.98535 118.199455  107.720924  104.13399   115.22956   113.15788    94.036705 109.167015  120.61831   103.2073    117.47004   114.37096    91.47416 110.54264   105.01716    97.51961   107.58591   112.91812    95.35339 111.98942   106.864975   93.13753   102.122246  106.216995   95.035965 101.75523    94.77654    86.494225   87.66539    86.6849     88.582794  94.55785    92.58157    90.2037     91.86169    94.53283    89.35498  79.40935    81.139366   84.012726   72.36136    83.80145    82.450325  72.1615     74.55717    78.78576    69.90078    74.869      79.06614  68.938255   73.978714   65.93022    62.53943    63.971283   57.898235  53.360317   50.899303   48.389977   42.448334   36.318024   35.57366  35.92089    27.004347   34.903385   28.867002   24.296558   31.31399  21.77649    17.199024   22.960361   11.303223   20.898626   20.1787  11.222199    5.94021    17.560583    6.398028   10.84044    15.571704   4.1126266   0.          2.9419298   5.392832    4.1304603  13.730892   5.557941    8.369475   17.338684    5.429731    0.         16.572706 ,629.0060414,25.07999285,1.12E+15,weighted3,3,0.817642556,1440
6, 17.449833    3.3639522  22.35217    27.019041   35.17698    38.584183  47.526108   48.254677   45.321205   53.742195   56.30976    58.604572  67.2447     74.4938     75.4032     80.63611    85.151695   77.09959  88.375435   87.752014   93.32693    93.385345   95.78944    99.53682 102.85042   105.04479   100.733635  107.76087    99.48384   101.89422 116.71519   107.05886   106.556046  115.211395  112.369415   96.837166 108.215805  117.89678   104.2199    115.373276  110.33654    90.66063 107.19031   101.254776   94.54186   102.630775  108.393814   91.65417 105.98209   102.07741    88.59656    96.05559   100.352165   90.52386  95.49906    88.63525    81.40919    82.48959    81.81808    82.2253  86.69769    85.51477    84.273186   84.39587    86.22233    83.143845  72.07163    72.343094   76.82752    64.96832    73.88309    73.51411  63.268078   64.21582    68.06438    59.905823   64.88963    69.78157  59.728386   62.765564   56.27826    54.155113   52.177666   49.34434  45.000908   42.34507    41.387375   36.5034     30.503418   31.00892  30.279066   22.420866   30.305634   24.870531   21.712936   28.146246  20.459118   15.910544   20.961107    9.720379   18.621904   18.358818  10.544694    5.858742   16.236008    6.5836434  11.936711   14.960204   5.2141943   0.          2.0916674   5.670256    4.8029475  11.580812   5.0963902   6.7567916  14.384229    5.2704377   0.         12.425977 ,557.398741,23.60929353,3.23E+14,weighted3,3,0.839416029,1440
7, 23.94589    10.724204   26.626158   32.105747   41.87265    42.415634  49.667435   51.755173   46.3067     54.114555   57.622955   58.46956  66.501854   74.750084   73.91499    79.38557    85.670555   76.922325  87.980354   88.541885   92.893776   92.36885    96.546234   99.41486 101.052055  105.202644  101.82076   106.304016   98.98856   103.35217 115.14557   106.08521   108.129745  114.607315  111.038666   98.42589 106.71095   114.93644   104.31192   112.87538   106.07873    89.05805 103.48335    97.239006   91.33037    97.61819   103.73477    87.792015  99.96712    97.19745    84.03247    90.01049    94.652435   86.23848  89.53119    82.85264    76.75843    77.37744    76.937      76.566635  79.36598    79.016815   78.825485   77.44069    78.51194    77.20105  65.123886   64.07593    70.21786    57.925045   64.64788    65.22515  54.892433   54.433598   58.261112   50.537422   55.17649    60.87886  50.879257   51.873653   46.7401     45.74653    40.640274   40.647137  36.69946    33.42998    33.928646   30.320925   24.18758    25.783918  24.61621    17.451534   25.368319   20.833836   18.674196   24.657045  18.796162   14.34742    18.85925     8.311449   16.806698   16.867134  10.129827    6.2712317  15.54008     7.255247   13.552089   15.070356   6.7643266   0.          2.411475    6.9597106   6.4883537  11.142777   6.047726    6.891578   13.423129    6.7188964   0.         10.79826  ,560.8027174,23.68127356,1.96E+15,weighted3,3,0.842923917,1440
8, 30.098816    18.059668    31.444288    37.31004     48.689457  47.098644    52.429813    55.802376    48.642735    55.530003  59.652767    59.657818    66.88159     75.7596      73.69286  79.116554    86.47693     77.32971     88.06523     88.93434  92.45156     91.46205     96.35929     98.540794    99.10938 104.12931    101.4526     104.28217     97.200325   102.99305 112.57753    103.75445    107.670975   112.37553    108.34469  97.82876    103.489075   110.809006   102.53041    108.70665 100.848724    85.92497     98.213486    92.04167     86.635826  91.32378     97.794426    82.60329     92.86553     91.30671  78.27103     83.03263     88.06016     80.90892     82.980774  76.51944     71.35941     71.91845     71.604294    70.476906  72.23066     72.68557     73.294525    71.125       71.59175  71.80326     59.13273     57.205315    64.70707     52.448296  57.514206    58.881664    48.868843    47.637886    51.16366  44.116222    48.89173     55.01332     45.35253     45.038605  40.543674    40.715977    33.430664    35.275146    31.743387  28.262547    29.344048    26.980553    20.957659    23.000721  21.508722    15.031829    22.519712    18.691874    17.530058  22.825563    18.303564    13.940688    17.884922     7.702039  15.659689    16.171158    10.24634      6.665459    15.280446   8.154175    15.038705    15.62543      8.308863     0.84267366   3.1014588    8.200746     8.028535    11.10387      7.005768   7.388604    13.339294     8.221386     0.          10.084278  ,594.4311862,24.3809595,1.13E+13,weighted3,3,0.84417558,1440
9, 50.82638    40.16086    50.47424    56.16423    69.348656   64.706665  70.01959    73.797104   64.35339    71.71068    74.709755   73.54344  81.58486    90.519806   87.31992    92.14853    99.20376    88.75895 100.24744    99.36077   102.70763   101.4431    106.78929   108.13192 107.841866  113.9091    109.782104  111.285645  104.70164   111.972855 119.71366   110.785675  116.75579   118.28707   114.60277   105.9316 109.2177    117.20325   112.10311   114.124405  106.77578    95.221535 102.9105     97.45784    95.69791    94.80217   101.116714   89.38569  93.320724   93.171524   83.28756    83.84543    89.56086    86.41158  84.769196   77.083145   74.48589    72.83332    70.88763    71.0031  69.233055   71.10157    71.266304   68.2684     66.578064   66.57462  54.973312   50.489437   59.050713   47.208874   49.622616   50.731762  41.948475   39.58488    41.980335   35.837933   40.0405     44.86366  36.450493   33.88984    27.802553   28.763668   19.481426   21.157387  18.92321    13.8057995  13.627971   14.622638    9.013064   10.2212925  10.105363    4.267619   10.263981    7.330042    7.973754   11.555176   9.195569    5.8732557   9.218812    1.2778383   8.859277   10.764992   5.984141    3.5076501  12.329792    7.551705   14.945713   15.3018465   9.347332    4.0157566   6.1243205  12.215817   12.659733   15.787931  13.42419    14.36158    20.037497   17.56061     8.53451    19.171581 ,538.7686248,23.21138998,0.46720419,weighted3,3,0.855929318,1440
