id,predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
0, 24.063528  39.80997   36.096176  46.50693   58.86897   63.982765  58.637806  71.99483   70.99062   75.861946  92.26444   88.07579  93.168236 100.732735 108.50747  117.09725  132.35179  129.63315 138.3362   147.9509   154.6167   160.61308  166.66338  166.56224 168.5348   169.81837  170.76624  177.31396  177.1887   173.3215 185.27608  179.72066  174.74745  187.37393  176.28049  183.25076 184.72649  180.48015  182.11198  178.74579  185.67543  172.4729 173.53214  168.33488  157.82013  163.80956  157.08551  155.80759 150.46835  144.90585  137.3363   131.65965  123.38444  125.60314 132.81279  125.78678  119.456665 117.601364 122.84437  111.259834 110.52239  102.28878  102.73113  104.03706  109.00545  100.25551 103.257576  96.84723  101.79189   88.99383   91.99791   90.5284  87.361084  90.55931   86.09314   75.955864  74.89024   86.92555  73.16779   73.2155    84.195496  65.00428   66.38943   78.43477  63.03625   65.76968   67.24585   69.25741   55.309982  61.73228  55.618805  48.480576  56.07241   48.871254  43.521435  46.344  45.394535  34.459408  47.091934  39.22205   35.46389   42.596886  30.256866  30.697088  29.789827  25.595856  25.543661  31.06932  31.215878  30.549946  20.956577  23.839207  32.03322   18.882444  21.953081  18.523333  16.042728  21.537544  16.579315  22.43515 ,4850.62914,69.6464582,0.540169202,weighted6,3,0.242636776,1440
1, 16.989716  31.291641  26.58644   37.823044  49.564404  53.696365  48.470932  60.843044  58.931576  62.824085  78.94408   71.71808  78.44489   84.1203    91.59711   99.84635  116.10968  109.63387 120.169266 130.07417  134.23729  140.94618  146.87317  145.22523 147.93355  149.97884  148.7463   155.81313  157.26659  152.29172 164.87486  161.00636  154.30833  167.58217  157.15858  163.0952 165.08601  162.11234  163.12302  161.30193  170.14401  155.73961 157.61613  154.72803  143.41705  149.88736  144.49881  142.04813 138.24162  132.89378  125.47031  121.07239  114.15767  116.42898 124.0311   117.671684 111.41302  110.11592  116.30061  104.46782 104.662544  96.08845   96.59785   99.46016  104.905556  95.82059  99.67827   92.83962   98.242546  85.52393   87.86722   86.38123  84.97068   87.6489    82.83101   73.66402   73.346756  85.32164  71.6398    71.3155    81.913795  63.521168  64.4192    75.85612  61.986115  65.69735   67.03373   68.715576  54.91772   62.64707  54.930286  48.832474  57.332333  48.182907  44.84647   48.509228  44.18141   35.52385   48.18577   38.808212  34.362206  43.16866  29.33881   29.557468  30.13704   24.854952  23.896729  30.667542  29.380224  28.923626  20.213318  21.981958  29.199123  16.55771  19.513008  15.18153   13.127952  17.669197  12.03673   18.56232 ,3030.725477,55.05202518,0.491450119,weighted6,3,0.437795066,1440
2,  8.342366   21.17491    16.14113    27.741077   38.947353   42.715317  37.601376   48.938267   46.605865   50.16387    65.67817    57.24971  64.53136    69.37821    75.81864    84.02617   100.632774   92.352646 103.67058   113.75804   116.71487   123.81996   129.24768   127.00696 130.30693   132.717     130.12332   137.53784   140.2338    134.73329 147.31645   145.18596   137.43933   150.95523   141.2336    146.5502 149.11275   147.20686   147.90723   147.18758   157.70529   142.6326 145.14128   143.80136   132.48405   139.4146    134.80212   131.90797 129.0482    124.282524  116.58437   113.35183   107.6295    109.728676 117.69045   111.912224  105.498405  104.67021   111.60088    99.53078 100.21251    91.755135   91.70398    95.57954   101.41783    91.83277  96.035515   89.07918    94.253296   81.54213    83.41325    81.76525  81.41045    83.508965   78.13339    70.07315    70.02508    81.35191  67.94144    67.14808    77.55083    59.753277   60.04717    70.54588  58.29068    62.54167    63.53857    65.03982    51.691677   59.913563  51.132107   46.12514    54.54235    44.32501    42.663506   46.295456  40.355194   33.459034   45.939636   35.162106   31.154408   40.90913  26.016287   26.48306    28.013897   21.801409   20.311333   28.292322  25.917185   25.92389    17.787838   18.332592   25.580994   13.500901  16.057386   11.511824   10.022513   13.460484    7.5898466  14.9046955,1856.958601,43.09244251,0.459205364,weighted6,3,0.597730177,1440
3,  0.          9.880084    4.889958   16.45578    27.172937   30.926104  25.965576   36.229893   33.752514   37.165607   51.921455   43.02792  50.472054   54.865807   60.369286   68.493286   85.27599    76.05897  87.764755   98.10472   100.45736   107.81251   112.81792   110.44785 114.133286  116.95131   113.455124  121.095566  125.00172   119.29973 131.64812   131.2551    122.88659   136.45537   127.47334   132.24062 135.4505    134.52516   135.01988   135.41077   147.16609   131.65363 134.90138   134.56606   123.38212   130.97235   126.8176    123.50125 121.738396  117.51443   109.26973   107.36093   102.508514  104.18172 112.650024  107.37088   100.442505  100.1754    107.87086    95.3724  96.38488    88.272415   87.29204    91.9859     98.26376    88.14078  92.382416   85.62932    90.18002    77.53286    79.192154   77.29886  77.60248    79.243484   73.496216   66.49706    66.6029     77.202705  63.965714   62.85878    73.25285    55.95983    55.88818    65.480316  54.60768    59.520294   60.36264    61.44683    49.007587   57.55251  47.793125   44.04682    52.197433   41.12188    41.10514    44.459846  37.415142   32.0265     44.292183   32.247135   28.905745   39.38145  23.67898    24.39082    26.650906   19.566488   17.679914   26.608158  23.295153   23.699203   16.071638   15.402047   22.779528   11.1551485  13.205675    8.603756    7.531017    9.834954    3.8037813  11.769363 ,1086.843012,32.96730216,7.13E+13,weighted6,3,0.728010348,1440
4,  0.           0.2243356    0.           7.3145804   17.564745  22.077543    17.101538    26.39341     24.271168    27.95007  41.719547    33.6762      40.573505    45.119007    49.576565  57.780865    74.19244     65.34084     76.828804    87.21382  89.694145    97.037735   101.4933      99.26819    103.32198 106.149086   102.14966    110.12138    114.73975    108.7642 120.797844   121.78166    112.97103    126.48479    118.164536 122.146034   126.15165    125.95376    125.97531    127.31557 139.9473     123.91184    127.91947    127.99998    116.95323 125.33129    121.35066    117.65602    116.82198    113.41699 104.217674   103.37796     99.32482    100.3348     109.133255 104.53364     96.95117     97.03861    105.46542     92.639046  93.63031     86.24662     84.11006     89.05835     95.777  85.290436    89.07723     82.87248     86.5865      73.92332  75.679405    73.5852      73.94072     75.28846     69.25616  63.181606    63.14975     72.87498     59.973957    58.577354  69.282074    52.415737    52.04411     60.7935      50.963627  56.21934     56.950756    57.60658     46.21972     54.517025  44.272327    41.54817     48.89593     37.647438    38.72109  41.44727     34.46098     29.759188    41.874104    28.643915  26.505499    37.196705    20.889366    21.86251     24.54984  16.58904     14.51834     24.323795    20.261538    21.011953  13.809516    11.783062    19.772669     8.681802    10.013308   5.610773     5.129214     6.2093225    0.22215591   8.904917  ,722.0112824,26.87026763,6.00E+13,weighted6,3,0.80132826,1440
5,  0.          0.          0.          0.          8.313018   13.868404   8.98814    17.115253   15.556944   19.715162   32.15357    24.925179  31.694519   35.95453    40.065876   48.359276   64.194176   55.78673  67.26517    77.56712    80.28802    87.69142    91.91554    89.778076  94.101      97.16328    92.80226   101.01054   106.47353   100.21278 111.95394   114.15845   105.218636  118.51396   111.01532   114.02016 118.831604  119.50012   118.951385  121.2796    134.35503   117.95328 122.870865  123.034294  112.00435   121.41068   117.3838    113.19506 113.75221   110.8082    100.8322    101.156944   97.62039    97.8219 106.90958   103.07267    94.67158    94.98194   104.37581    91.06798  91.9027     85.42078    82.08157    86.98424    94.293      83.534775  86.57219    81.26466    83.95819    71.26577    73.464874   71.11351  71.16128    72.33922    66.49074    61.078835   60.81682    69.89987  57.031513   55.51766    66.59922    50.16455    49.775074   57.790226  48.554073   54.291565   55.012325   54.95837    44.915432   52.816498  42.3048     40.617733   47.319668   35.9216     38.005524   40.16481  33.204624   28.961435   40.923534   26.837732   25.63823    36.421627  19.768696   20.86578    23.870434   15.101487   13.0961075  23.343155  18.581278   19.497017   13.027916    9.759099   18.020624    7.4266224   7.967049    3.7120848   3.7283387   3.6066515   0.          6.8836894,622.0624682,24.94118017,1.85E+15,weighted6,3,0.821267428,1440
6,  0.          0.          0.          1.5097734  10.174818   17.521338  12.449546   19.26287    18.728827   24.018051   34.43455    28.979296  35.419537   39.040604   42.95411    51.62123    65.56644    58.71691  69.47658    78.67876    82.27485    89.191154   92.88831    90.637985  95.02686    97.46628    93.10709   101.147736  106.50993    99.73592 110.72922   113.10421   104.30054   116.756325  110.00779   111.941666 117.018105  118.38657   116.94193   118.98477   132.27881   115.764984 120.86676   120.56326   109.89145   119.819786  115.23648   111.38793 112.37381   109.987915   99.65807   100.024765   97.14119    96.78056 105.11025   102.43608    93.88859    93.473976  103.64723    90.46785  90.623795   85.31985    81.28982    84.95524    92.83452    82.144714  84.129845   79.847145   81.69336    68.84376    71.81343    69.32453  68.52086    69.47039    64.07651    59.085682   58.09838    66.521866  54.2349     52.430004   63.902336   48.14335    47.622807   54.965137  46.104156   51.325523   51.424698   51.645443   42.516544   48.705433  39.721416   38.305553   43.67735    33.6624     35.555832   36.862766  31.913815   27.047495   38.843063   24.932837   25.17663    35.136974  18.914276   20.630161   23.402756   14.334567   13.206629   23.607431  18.821472   20.061731   14.541299   10.385127   19.628939    9.8942175   9.485552    5.8295283   6.871163    5.7416124   0.2038616  10.162656 ,606.7709559,24.63272125,1.52E+15,weighted6,3,0.824668318,1440
7,  0.          0.5182442   2.092401    9.936922   17.960508   26.695463  21.11421    27.424248   27.630375   33.6972     42.97808    39.035984  44.899414   48.287716   51.85696    60.76457    73.203514   67.75093  77.62901    85.82168    90.081535   96.32529    99.37002    96.847595 101.30725   102.68249    98.31899   106.12467   110.77704   103.44233 113.80188   115.716225  106.67832   118.53312   111.93812   113.069466 118.07233   119.518135  117.24091   118.44795   131.95279   115.110565 119.84052   119.08766   108.55904   118.423744  113.34281   109.90812 110.34067   108.510124   97.85373    97.56792    95.27521    94.64937 102.00633   100.150604   91.8877     90.58598   100.9218     88.162636  87.76251    83.09443    79.018715   81.511284   89.54654    79.114815  80.500084   76.59325    78.29329    65.30195    68.65506    66.27657  64.950645   65.732506   60.510002   55.748943   54.27319    62.354668  50.83012    48.726734   60.51638    45.312405   44.538948   51.659718  43.170574   47.56731    47.14387    48.144714   39.23053    44.043488  36.65929    35.009468   39.324562   30.796907   32.017082   32.85791  30.070353   24.376724   36.202587   22.75786    24.164883   33.36059  17.582005   19.893648   22.405571   13.40115    12.959982   23.672045  19.24555    20.854582   15.823128   11.330225   21.651016   12.565974  11.674229    8.542661   10.551399    8.916324    3.7248416  14.33634  ,607.1409015,24.64022933,7.66E+14,weighted6,3,0.822517706,1440
8,  2.191531   10.305465   11.804656   19.853273   27.840277   36.64569  30.484566   37.25679    37.4262     43.44718    53.061436   49.37733  54.79002    58.293118   61.372726   70.18361    82.2645     77.20562  86.39589    94.12488    98.44605   104.087814  106.49919   103.73612 108.155876  108.470726  104.06212   111.37437   115.14315   107.702095 117.50322   118.67243   109.14002   120.73794   113.59676   114.83401 119.24044   120.13167   117.681656  117.62132   131.39453   114.36368 118.0854    117.18275   106.774895  115.800606  110.401405  107.54451 106.42607   104.78914    94.11336    92.819786   90.81935    90.42729  97.04043    95.13259    87.573      85.641945   95.362625   83.134  82.65385    77.65911    74.29939    76.34137    84.01141    73.797264  75.54629    70.9914     73.369545   60.366203   63.3805     61.334103  60.30518    60.908348   55.428814   50.770264   49.392452   57.589108  46.703045   44.367813   56.102364   41.18432    40.042683   47.38353  39.55502    43.178593   42.444202   44.67695    35.14555    39.61829  33.26116    31.133108   35.159203   27.541447   28.12829    29.06551  27.638954   21.700743   33.57859    20.914354   22.693481   31.576061  16.210424   19.100819   21.382954   12.987691   12.780509   23.819492  20.127357   22.22577    16.911558   12.968696   24.069685   15.091928  14.493191   11.699378   14.156519   12.746164    7.6944337  18.637875 ,655.509838,25.60292636,0.56246626,weighted6,3,0.810102975,1440
9, 29.368206  40.707386  40.474945  49.758427  57.80737   65.63722  58.47659   66.591156  66.115166  72.195145  82.88201   79.07185  83.99867   87.44132   89.43092   98.42838  109.44899  104.95866 112.57825  118.82892  123.38287  127.72299  128.81808  125.62268 129.59322  127.45462  123.511406 129.25346  130.50342  123.39007 131.81535  130.44994  120.653595 131.33968  122.7743   125.73421 127.769745 127.22127  125.406425 121.09238  135.44777  119.24459 119.61769  118.53953  109.4265   115.38132  109.21663  109.23807 103.1044   101.50778   92.36216   87.54656   85.918526  87.23034  91.530754  88.9898    84.17336   80.31887   87.89332   77.50569  76.74025   70.40606   69.63538   70.368484  76.81021   67.01955  70.18602   63.4904    67.831696  54.716953  56.613495  55.18844  54.91742   54.865265  48.509796  43.641487  42.108315  50.60397  41.283962  38.221607  49.058556  34.41173   32.156773  39.998077  33.25245   34.230835  31.932943  37.990803  25.632536  28.783371  25.665434  21.461096  24.85584   19.91785   18.049961  19.16969  21.310102  14.530144  26.33739   16.381912  18.62681   26.298506  12.475954  17.109053  18.384197  12.184487  13.01585   24.26034  22.843082  26.0839    19.818684  18.18923   31.185759  22.366669  22.852245  21.06816   24.314676  24.50637   20.110582  31.387098,618.1075624,24.86176909,0.335604368,weighted6,3,0.84251659,1440
