id,predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
0, 33.477497   37.22755    37.618256   45.335      51.895744   56.93635  57.78427    66.68186    67.13026    80.052505   88.10634    90.63926  96.26234   106.46839   108.05451   116.839066  125.46002   129.35541 129.78835   131.50108   140.00381   146.53848   153.74799   155.31921 159.98767   161.17957   166.16617   174.18289   169.31548   171.16881 178.91429   175.49826   176.50749   178.84023   175.74698   182.06061 180.17833   177.27977   178.69928   180.26967   178.00418   180.2334 181.115     176.79228   171.44539   165.74562   162.54224   162.217 157.46158   161.81993   157.15796   148.27347   142.64622   142.8621 139.09709   139.39949   131.71342   123.72359   118.181206  112.33585 116.735695  114.87494   111.80552   104.98861   102.665886  105.914474 102.178345  106.290794   97.207954   82.67418    83.768745   89.03284  81.10149    91.90452    90.47686    69.37449    71.23732    70.54959  64.159485   65.55167    63.76665    54.529694   53.285156   49.189552  43.628628   41.70215    43.30539    40.219208   33.478897   35.81997  30.394396   25.360107   28.87403    27.135807   24.012531   15.8204975  14.230719   12.655861   17.48769    17.465496    9.370194    1.8308182   2.906648    4.214209    6.602982    6.804814    4.463228    0.   0.          0.          2.1171272   1.7402517   6.476764    5.9607105   3.1786044   3.9985118  13.01803    15.170327   20.695026   15.584091 ,5066.283896,71.1778329,2.28E+15,weighted13,6,0.256117243,0.020622577
1, 23.949041   23.228247   27.903807   32.275055   33.040157   35.996117  40.779755   48.997166   50.194588   55.900776   59.622482   63.50269  69.662994   78.19256    76.58977    83.640305   86.11543    92.360016  94.447395   96.22213    97.998726  104.47278   104.800095  109.18168 114.119644  123.08224   114.779434  123.19685   120.072395  124.14998 133.0308    133.28102   123.6816    126.45951   127.15374   127.72935 137.79607   132.11446   121.0658    128.97911   130.84422   122.48684 141.31732   136.34865   120.04207   124.706154  127.84696   123.062614 130.37044   128.19221   116.5146    114.07964   116.32405   115.41987 119.46345   117.79483   100.26937    95.64597    97.623024   95.991974  96.55295    94.527985   90.312454   78.686584   85.73588    91.019516  80.73353    83.965      77.53116    62.71484    64.22352    70.470146  59.899803   70.43899    74.73121    52.435402   50.17721    54.05189  50.81187    53.377872   57.520023   41.06553    40.528942   39.8735  38.280308   39.811356   47.37787    31.636086   29.837217   31.25147  32.064888   28.765072   38.31026    27.011555   24.375439   21.607733  19.985023   19.466324   29.913378   18.853128   14.633954   13.107375  11.563005   12.553335   18.368618   12.115445    8.734848   10.25312   4.3558292   4.8148417  13.182641    3.7965567   4.0766215   9.538549   2.2668505   3.4011726  13.310707   11.550185   13.038638   11.96585  ,1786.040243,42.26156934,0.849546187,weighted13,6,0.544388943,-0.009058603
2, 18.529583    17.698       21.301264    25.367393    25.264202  27.622295    33.06441     41.456837    40.3691      45.92537  48.996067    53.070583    58.903664    68.02295     63.79631  71.19018     72.92865     79.4974      81.320175    83.57502  83.40159     90.84507     89.30037     94.59957     99.36621 108.863434    97.2655     108.039085   104.15983    109.068474 119.267876   120.55411    107.97894    111.36735    113.138885 113.78298    126.352844   121.46164    106.211044   116.12149 119.862854   111.02131    133.0921     128.47307    108.75709 115.69736    121.00205    116.03834    125.71908    122.99578 108.76529    107.54442    112.666794   111.288994   117.3834 116.38976     95.28062     92.500534    95.6631      95.0319  95.82173     95.12796     87.85211     77.05366     85.82677  90.88308     80.46211     84.79601     75.96021     62.082985  64.0375      69.02808     60.862976    70.73685     73.81754  51.582596    49.308956    52.66551     51.54511     53.58233  56.881645    39.845524    40.00953     38.06722     38.193733  39.788277    47.77534     30.043098    29.51417     29.845127  31.829054    29.331709    39.544632    25.860046    23.559687  21.093153    18.971489    19.432884    31.071665    16.737442  13.635436    13.2947855    9.877883    11.236407    18.792418   9.821758     6.3482113    9.127281     0.8915049    1.8675781  13.485435     1.4846776    0.15553378   6.498872     0.   0.          12.534875     8.89073      9.35009      9.184022  ,856.497471,29.26597805,3.60E+14,weighted13,6,0.759751042,-0.044539881
3, 19.524452   19.208801   21.973785   26.156738   25.47258    27.55458  33.526928   42.193993   40.184654   45.77902    48.74598    53.069656  59.140835   68.188255   62.477516   70.64847    71.91208    78.78879  80.83385    82.707954   81.18486    89.58378    87.06445    92.625656  97.361496  107.79906    93.55573   105.060135  101.43538   106.838295 117.536415  119.016014  104.65033   107.6687    110.08426   109.98876 124.46125   119.21397   101.437675  112.59823   116.95497   106.68684 131.15112   126.79041   104.89994   113.130226  119.205986  113.95791 124.82658   121.484215  106.25518   105.17465   111.660255  110.09091 117.2854    116.288994   93.583626   90.947624   95.066      95.19927  95.17922    94.98933    87.397995   75.70047    85.90562    91.28401  79.78287    83.81369    75.65594    61.34647    63.26645    68.35604  59.959637   69.692764   73.95885    51.209835   48.15607    52.164833  50.951756   52.71676    57.104458   38.82003    39.036      37.519646  37.545437   39.611713   48.839397   29.322685   29.284678   29.349241  31.626722   29.682749   40.706596   25.819239   22.553677   20.805344  18.458027   19.143223   31.792255   16.174023   12.873282   13.5700245   9.521295   10.927342   19.01631     9.426582    5.2392635   9.089515   0.2574271   1.2825725  13.969559    1.4355303   0.          5.8845983   0.          0.         12.0727825   8.652186    8.355638    8.879499 ,544.8643654,23.34232991,1.25E+15,weighted13,6,0.845443327,-0.074664961
4, 30.602003   32.51876    33.934208   38.28377    39.978485   42.516174  47.655613   56.20592    53.87298    61.0026     65.8168     69.8725  75.35039    83.350624   78.11089    87.02059    89.64705    95.79819  97.04768    96.986664   97.072624  105.40766   103.6347    107.99328 112.40104   119.536285  107.431816  118.560486  113.28482   118.02713 128.13141   127.74917   116.07992   117.64832   118.19201   118.99845 130.21869   126.37818   110.837524  118.76411   121.08917   113.35142 132.6485    129.5778    110.45256   114.4178    118.452156  114.40184 122.03648   120.69031   108.305984  103.91735   108.448204  107.666916 112.377014  112.25781    93.22372    88.28221    91.046616   91.52362  90.38516    89.979744   85.03488    73.9027     81.53755    87.08201  76.604614   79.62696    73.847305   58.521732   60.343723   65.50852  57.012676   66.19098    70.970345   49.25336    46.31357    48.886  47.173866   48.38781    51.82376    36.377758   35.584457   33.30272  32.907738   34.51762    41.285965   26.259447   25.242035   25.106997  26.251753   24.379906   31.609463   21.816025   18.05128    14.034596  13.031992   13.867339   23.538645   13.255144    9.089472    7.5591707   4.984889    7.111335   12.991204    6.821898    3.3196568   4.938714   0.          0.611467   11.127681    2.5651772   1.2376187   7.6634417   1.2791826   2.8522522  14.88081    13.616097   15.202332   15.964764 ,511.332998,22.61267339,4.88E+13,weighted13,6,0.862700883,-0.022218902
5, 56.193058   60.963215   59.551678   63.868187   68.713554   71.38907  75.845795   83.87648    80.54891    88.99602    96.16615    99.992836 104.40518   109.79503   104.459915  114.362404  118.069016  123.357254 123.562775  119.7974    121.45492   129.26363   127.73862   130.31793 133.95114   137.3804    126.75432   135.83669   128.79132   132.8798 141.3443    138.82822   130.93243   128.66374   126.87681   128.44154 134.91853   133.3451    120.87915   123.4807    122.51311   117.55804 129.80121   129.09361   114.30958   112.07994   113.0286    111.06223 113.85755   114.42967   107.66762    98.29332    99.800156  100.6588 101.63441   101.944725   89.26542    80.088745   81.30513    83.30377  78.65278    76.99067    78.2096     66.46072    70.66464    76.57553  66.31511    66.29296    66.76239    49.150055   50.096977   55.33386  45.731777   53.664318   60.9771     41.587204   37.045147   38.241055  35.746136   36.218178   39.202553   27.74787    24.875357   22.713142  21.61289    23.80379    26.997593   17.90674    16.548655   16.422298  16.18383    15.426993   16.64062    14.919256   10.104677    3.9010797   5.0191693   6.8057942  12.158052   10.327893    5.0906706   1.6076019   1.2471782   4.653192    7.0321593   6.8594723   4.0003433   4.0733547   1.1538644   5.5146637  12.019394   10.399834   10.138706   16.814495  13.366125   15.316719   24.366678   27.68649    31.528      33.653248 ,655.9289978,25.61111083,0.573609148,weighted13,6,0.859013539,-0.079772657
6, 83.68104    90.40562    83.87662    88.44374    97.90096   100.08008 103.42063   110.091576  103.0855    113.781746  123.41603   126.313385 128.43262   131.38258   124.95373   135.20905   140.71573   144.46275 142.48495   135.58423   139.71098   145.96454   145.01381   145.94751 148.36191   145.72177   139.57138   146.98604   136.58153   139.97545 146.72435   143.32668   141.6666    135.24788   130.86008   136.45067 134.029     138.51807   132.17175   126.812195  122.85628   125.88043 125.74527   128.37318   121.49394   110.3461    108.2818    111.0499 105.88146   109.80728   111.192406   96.15289    93.63107    97.12989  92.20454    93.4256     89.53943    76.636284   74.02653    77.47141  70.49527    66.979256   73.3099     64.03267    61.50098    66.11697  58.670784   56.265812   59.68389    41.252663   40.781498   43.054127  36.555515   41.856853   46.857185   32.46227    26.716078   23.278257  22.951904   22.07033    19.263487   15.908703   10.600878    5.676072   5.6012936   8.050214    2.846404    3.6735468   2.7943594   1.8244076   0.          1.1311946   0.          1.6357985   0.          0.   0.          0.          0.          2.9483616   0.          0.   0.          0.          0.          3.8837278   3.3477197   1.2170268   1.2527533   8.763804   12.407179   18.699362   20.543873   26.911247  27.690817   29.878042   38.24069    45.46486    52.32551    55.771378 ,815.274953,28.55302003,5.67E+15,weighted13,6,0.877772744,-0.063428937
7, 92.460785    91.08568     88.34918     88.888214    95.236336  94.810745   103.65313    108.4013     104.43563    104.056335 110.789795   115.076294   118.55645    116.359245   111.21484 117.18308    117.62702    123.70789    125.21904    117.12263 118.316475   118.28612    115.365776   117.79128    120.49375 128.29593    115.566414   112.330376   110.14052    114.35821 115.59137    116.59059    113.74719    101.896416   100.927376 101.54225    101.814476   103.40417     98.793816    91.74919  86.48708     79.8819      88.90782     89.68615     85.25157  78.310814    75.5776      75.82258     75.93233     71.09004  77.447975    67.32956     62.50549     67.87316     66.38836  58.943478    58.03117     41.04262     43.133915    50.18303  35.866158    24.648237    42.617493    22.262783    24.715689  30.236458    15.292919     3.7038481   21.302439     0.   0.           0.           0.           0.           2.9739823   0.           0.           0.           0.           0.   0.           0.           0.           0.           0.   0.           0.           0.           0.           0.   0.           0.           0.           0.           0.   0.           0.           0.           0.           2.1309338   0.32799086   1.1127075    3.702911     9.213922     7.579275  16.532927    14.9379635   22.801346    24.348158    32.071373  27.603823    34.54111     34.05585     46.78646     47.117523  49.84378     46.763138    58.197613    62.726864    68.39591   ,545.2685443,23.35098594,1.68E+16,weighted13,6,0.870749308,-0.090330983
8,102.073845   97.22639    93.36999    92.26604   100.090965   98.96742 107.52479   110.72745   105.345764  102.607956  108.62114   112.54714 113.75019   110.685036  106.65673   109.04773   109.417435  114.87181 115.112816  107.997154  111.63692   106.64942   104.77911   107.18776 108.82747   115.49853   108.0021    100.38406    98.306435  102.06597 100.202385  103.187225  105.66877    91.678116   90.31335    94.277245  87.13377    92.41804    95.044685   82.72877    75.88449    74.42572  75.65519    76.41715    79.93966    69.37525    64.47833    67.10736  63.425396   58.4254     70.47156    60.940056   51.878216   58.585655  54.505726   45.41888    50.33397    32.681858   32.02156    38.75237  24.677938   10.690957   31.174742   13.04944    11.043857   14.064769   2.2080097   0.          6.847888    0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          4.9905767   5.9872417   6.7582912   9.931149   16.386797   13.893934   25.151077   25.787947   34.01503  36.56918    45.941208   38.253956   48.13671    49.60148    62.08196  64.47219    66.94412    62.066135   73.90881    79.57463    84.824196 ,496.912332,22.2915305,1.39E+16,weighted13,6,0.875285199,-0.094490822
9,135.85861   122.89217   126.68567   122.30682   123.13954   120.730286 131.39291   132.07768   135.21266   122.004875  121.59109   126.828094 128.37254   120.677025  121.36604   118.1411    110.38699   117.88611 120.62148   112.93433   114.23565   103.15761    98.1046    101.02896 102.29975   120.9041    107.63738    86.907585   91.836975   96.40493  88.723495   95.36729    95.88783    77.05894    78.24524    74.657326  71.81366    70.5981     74.43628    62.73389    54.271454   40.454693  52.075863   50.283398   54.12653    50.37132    45.443985   44.12666  45.90809    31.81559    46.952618   43.179634   32.473988   39.396294  37.107708   21.245382   28.382044    9.144124   12.806017   21.018112   0.          0.         11.563365    0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          0.          0.   0.          0.          0.          0.          1.6438316   9.711955  14.933572   22.484924   25.683075   33.845467   36.98174    45.284748  51.371838   55.473717   52.327026   65.21129    64.00197    82.41217  86.74291    93.38381    78.179855   87.13911    85.97329   105.395164 104.42892   107.14372    89.55043   104.63622   106.52297   114.67315  ,581.4573052,24.11342583,1.55E+16,weighted13,6,0.865176073,-0.090189556
