predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
42.20462  58.151783 -8.215346 40.897083 17.8889   11.66669  38.54645 16.77542  56.81271  14.383007 86.67281  41.539932,2564.2744,50.63866521,0.55016196,weighted24,24,-0.311133591,0
19.242268  52.044     -4.032344  20.508709   7.0289297 27.472511 34.578278  17.130535  66.99266   23.030327  89.286896  10.112683 ,1359.2484,36.86798629,0.5601593,weighted24,24,0.445150387,0
 52.675594   82.411385  -31.375895   22.443907    5.2374196  16.90977   8.510985    6.7851925  74.46354    22.705713   69.63678    10.476506 ,3927.7878,62.67206588,0.662193,weighted24,24,0.101454276,0
 55.253803   64.42982   -18.305878   20.813566   10.805905   21.542273   6.5541234  -3.7930293  60.847202   24.647024   46.675884   10.683122 ,7427.1265,86.18077782,0.7642439,weighted24,24,-0.052505844,0
48.754032  38.616993  -2.224497  28.757015  29.657036  32.316086 26.23612    1.7618662 69.40818   26.82739   41.30942   27.898733 ,7930.836,89.05524093,0.73582786,weighted24,24,-0.073827942,0
 68.103004     0.08637302  -1.9433823    7.2407465   33.229137  43.829338    39.744152   -20.414747    26.22402      9.282036  38.93685     19.556562  ,10500.347,102.4711993,0.8195493,weighted24,24,0.127194689,0
56.72758   23.118052  -1.0417373 12.293955  43.005184  32.497868 48.33148   -2.8832314 13.2262125 11.023385  28.930105  34.161983 ,10197.8955,100.9846301,0.7944651,weighted24,24,-0.223627715,0
68.99504  26.001223 18.789867 12.153942 76.25285  62.00761  64.52972  6.778028 -5.210488 19.812897 17.01983  28.468977,17122.527,130.8530754,0.76073956,weighted24,24,-0.346405771,0
 78.94861   30.12139   22.691803  40.264706  45.46494   38.61711  40.056534 -41.29839   19.597836   3.53407   10.567111  38.670616,16185.788,127.2233787,0.8146026,weighted24,24,-0.464687746,0
 58.68841    22.728144    9.98296    25.59768    12.086541   23.25112  17.586887  -25.783709   30.839087    6.1386876  13.274636   25.530823 ,15429.586,124.2158844,0.8669407,weighted24,24,-0.328530289,0
 64.4621     20.11213    22.270992    6.6202765  78.07556    72.07108  69.22697    16.655384  -14.359562   -0.7556763  12.775354   26.15025  ,2136.9243,46.22687872,0.62186617,weighted24,24,-0.452502002,0
 70.49791   10.406071  17.205538  45.200596  23.653624   9.125785  38.833645 -20.255938  56.228085   7.077316  42.801952  27.487143,6218.351,78.85652208,0.72331977,weighted24,24,-0.158532371,0
61.72979  28.730658 13.948797 35.300465 43.27822  33.925335 48.355145 -7.939122 38.368687 13.764558 29.862637 31.135601,21169.264,145.4966105,0.81668395,weighted24,24,-0.392289482,0
 64.73812   47.010647  43.88691   44.099598  50.29985   46.754936  37.41146  -31.684118  14.862347  13.495479  16.778975  31.12584 ,38161.473,195.3496165,0.8625705,weighted24,24,0.401884104,0
 36.288628     4.619691    32.591053    29.952587    50.13003  61.92028     81.88473    -10.398857   -17.26238     -0.15405339  11.922114    43.438404  ,2518.1238,50.18091051,0.61116594,weighted24,24,-0.445076361,0
48.62804   26.100798  24.231787  21.418127  64.01478   44.487137 76.701775  14.114852  12.447242   4.2475514 30.244452  38.568844 ,22040.969,148.4620111,0.79524803,weighted24,24,-0.120277123,0
 97.86351    68.49739    31.87772    35.32445    51.250675   27.892097  36.17761   -15.178522   60.33418    19.459873   21.360327   -0.4832059,8009.518,89.49591089,0.6886425,weighted24,24,-0.535530633,0
97.40096   35.471004  17.403442  24.75435   44.868988  25.467005 37.37638   -5.0718026 56.73372   -3.969464  25.387829  -4.891107 ,12416.774,111.4305811,0.78698015,weighted24,24,0.050691902,0
 76.29769    42.978043   35.49925    41.942665   39.398937   38.163063  27.338001  -31.679228   26.620071    4.7555523  15.0397     19.61075  ,8637.387,92.93754203,0.75367194,weighted24,24,-0.429658378,0
 65.95964    33.631664   30.524467   15.441389   42.30932    75.35379  41.69189     1.8849068   1.8987453 -19.709497   46.847477  -27.654936 ,9826.274,99.12756637,0.8000202,weighted24,24,0.664214735,0
95.068375   41.88981    -8.121964   -0.24141614 60.253902   74.2994 26.393559   -8.486075   15.972689   48.217884   23.555384   -4.4896164 ,13215.652,114.9593508,0.75657207,weighted24,24,-0.313724446,0
 60.446186  37.415436  27.692219  32.631725  48.11086   60.771603  47.239098 -14.305721  14.924316  -8.900734  29.5183     6.316426,5104.1187,71.4431148,0.7265144,weighted24,24,0.570592958,0
 51.526257   17.350845   18.142288   26.716684   33.871346   45.83434  27.708582  -21.415844   36.15655    -5.5169525  39.515316    0.3178625,462.56287,21.50727473,0.54872864,weighted24,24,0.349497519,0
66.096054  39.16354    3.0982342  8.621372  81.08105   64.76132 61.83005   30.295378  17.436823   7.83334   47.31532   35.668636 ,715.5832,26.75038674,0.7117133,weighted24,24,-0.065437386,0
 78.88694    34.47686     3.9363348  35.47254    62.793736   37.583416  12.966313  -18.851217   35.074818   17.951921   41.84956    44.004036 ,779.0928,27.9122334,0.5401706,weighted24,24,-0.613386443,0
90.39187  34.264385 14.34195  22.032156 91.41794  48.662174 52.4497  8.960682 10.597729 32.79537  18.747145 58.722054,6682.6284,81.74734502,0.62276417,weighted24,24,-0.480714983,0
 68.0297     44.85774     2.1651995  51.183834   46.859035   31.429874  46.781803  -10.027147   55.199287   16.819698   37.199493   42.21007  ,8157.28,90.31766043,0.6960027,weighted24,24,-0.272861182,0
71.08464  27.960941 30.653362 19.682697 50.915855 37.799732 67.64098 -7.669501 26.78873  -4.725136 20.58742  37.411488,3764.552,61.35594512,0.618302,weighted24,24,-0.202257312,0
 72.11823   56.99741   31.425163  45.776443  49.37496   45.892235  35.446922 -20.788641  35.912903  16.744595  41.059345  29.44901 ,7582.224,87.07596753,0.6493919,weighted24,24,-0.651921366,0
57.255623  55.83691   14.613473  10.223615  45.94178   61.778206 43.741055  11.733182  37.218964   2.5472994 45.886417  17.18321  ,20700.72,143.8774503,0.8053482,weighted24,24,-0.404235605,0
 53.54416   62.402554  27.445747  10.878238  24.657198  63.863056  19.082037 -32.55017   14.477137  24.419765  18.746714   8.294204,9409.876,97.00451524,0.79414916,weighted24,24,0.479199815,0
 57.956734  53.66053   27.882402  27.423042  48.583183  72.799225  23.91881  -23.237658  21.091616  18.391418  13.024965  21.026121,37149.72,192.7426231,0.85986894,weighted24,24,-0.344441976,0
 48.163506   65.941315   -7.1878514  16.035933    9.639455   45.384945  11.509021  -31.474669   44.47801    28.892693   19.055683   18.37128  ,13565.884,116.472674,0.8309036,weighted24,24,-0.151991756,0
 34.998405   40.73511    31.348618   14.527198   20.600555   75.6235  48.154438  -14.152568   51.099983   14.343609   58.309765    3.8906615,8114.845,90.08243566,0.73584706,weighted24,24,0.434969289,0
 37.946407  46.121044  19.675623   8.982083  34.19276   69.97756  12.429591 -26.067247  27.266207  22.040134  29.35134   16.570993,13416.898,115.8313362,0.82291627,weighted24,24,0.286015174,0
 80.60166     64.599045    -0.38000602  11.153731    33.47099  53.387333   -20.322847   -51.014038   -20.31607     24.503805   9.573744    -1.4205159 ,5459.6904,73.88971802,0.8111239,weighted24,24,-0.611905095,0
73.77621   32.88353   -6.7562795  7.524711  54.20311   61.48199 16.280458   5.646238  41.679737  31.094116  19.107561   7.500612 ,12372.289,111.2307919,0.7932344,weighted24,24,0.33703835,0
 1.0311513 63.33045   -2.1734416  9.292436  -5.852191  40.77447 34.527573   9.0053425 54.377842  32.368786  86.10344    6.577649 ,897.7402,29.96231255,0.67139715,weighted24,24,0.37095023,0
 28.21941    79.74661   -34.456394    2.8257303 -15.603001   32.730473  10.277966   19.741608   49.668713   -5.529182   95.63724   -21.284163 ,2806.2566,52.97411247,0.82581896,weighted24,24,0.120134133,0
 84.418175   57.05909    -1.6936365  -1.7650158  41.27439    63.100475 -18.39023   -25.71641    27.118065   19.808668   29.718807   -3.7828443,3588.8232,59.90678795,0.72326404,weighted24,24,-0.356710758,0
 58.957905   47.077618   55.098858   29.5809     66.34549    88.44307  55.898827    3.2640355 -15.250182   -2.8508384  30.697998   14.240354 ,11835.57,108.7914073,0.71672446,weighted24,24,-0.425543953,0
 49.702827   42.88303    18.480173    4.6600413  28.860798   66.33061  45.39058    14.64492    54.57548     8.5693655  50.36593   -35.720654 ,17760.107,133.267053,0.8303664,weighted24,24,0.498742455,0
 90.1154     58.837036  -21.438108    7.922383   52.29319    63.07013 -10.233267  -12.276441    6.8691297  26.656572   25.89105     4.8591423,5719.183,75.62528086,0.7439528,weighted24,24,-0.452172083,0
69.6294    34.94163    9.581205  19.734049  37.554573  47.406242 37.94592   -4.4143977 47.95258   13.511786  39.127487   3.7446816,11711.249,108.2185244,0.7802709,weighted24,24,-0.038935081,0
