id,predict_data,mse,rmse,smooth,skip,result_corr
0,49.520138 42.633026 42.064457 45.894165 45.96915  43.737083 43.70323 45.4173   48.854694 42.92459  40.9283   50.524204,371.26938,19.26835174,weighted12,2,-0.005127450316916471
1,48.63883  45.091873 41.21478  46.81225  45.49402  44.021458 45.1659 45.918713 49.421448 44.32186  40.13634  49.420204,441.08493,21.00202206,weighted12,2,-0.06989005222467386
2,46.145023 43.960743 44.29076  45.49325  40.00071  44.940487 44.106697 45.506287 47.178505 46.205364 38.256767 44.89204 ,538.7089,23.21010391,weighted12,2,-0.07255947156430645
3,48.81202  41.54265  43.6243   45.883022 42.02065  46.97502  46.39684 44.57435  47.266758 44.64156  39.238125 46.536877,507.1619,22.52025523,weighted12,2,0.031789398892464044
4,47.634384 43.649128 47.072834 44.891182 45.31406  44.47824  47.28288 42.282158 45.66527  46.794228 41.17409  48.782803,406.7596,20.16828235,weighted12,2,0.06523417401926068
5,44.990326 45.768337 47.81878  46.992264 43.73734  42.58247  49.441406 44.44132  40.70494  47.922695 43.01775  45.097313,305.19962,17.46996324,weighted12,2,0.2383564680981095
6,47.294872 45.21369  47.937553 47.189922 43.97368  41.730267 49.951553 44.278168 41.035366 46.39404  41.476837 45.38586 ,204.1651,14.28863535,weighted12,2,0.4008913273480271
7,47.64093  46.347393 45.124237 48.368397 47.942944 40.859997 50.126965 44.661003 45.290096 44.778633 42.733696 48.037224,119.85544,10.94785085,weighted12,2,0.24531367706947388
8,47.31311  47.05367  41.117954 47.756348 47.87768  41.807953 50.008797 45.5288   46.716103 46.06945  43.56219  49.127804,82.418434,9.078459899,weighted12,2,-0.012031680407428184
9,50.313656 47.088074 38.32517  47.271133 47.71253  43.043896 48.87554 45.17737  44.791286 44.8236   43.520275 51.4147  ,69.850105,8.357637542,weighted12,2,0.19927650253347984
10,51.87659  46.78919  36.08901  47.470882 52.72151  42.839275 50.208294 45.406086 46.83419  42.49017  46.966278 53.663624,63.971897,7.998243377,weighted12,2,0.34692922356447264
11,50.143356 46.67526  39.705013 45.993572 49.667313 41.19278  50.91355 44.08055  46.67509  43.892265 44.802643 51.160828,77.26673,8.790149672,weighted12,2,0.24987100874676726
12,49.097115 47.264217 40.661465 46.55227  45.118114 42.05195  48.74249 46.120747 44.910255 44.24987  42.00395  48.621563,116.806725,10.80771597,weighted12,2,-0.09045753871476798
13,49.366932 45.31374  40.738224 46.534027 46.923374 42.283363 49.05289 44.711563 44.77402  45.08823  42.45333  50.383507,133.00743,11.53288477,weighted12,2,-0.06420210772465983
14,49.444084 44.05407  41.0268   46.198753 45.88626  42.593445 47.99656 44.758507 45.536625 45.222523 41.260868 50.453186,150.11653,12.25220516,weighted12,2,-0.056379519129808806
15,49.98093  43.126522 40.85767  46.036022 44.93767  43.049988 47.20114 44.782192 45.754063 45.335754 40.18807  51.05652 ,164.89479,12.84113666,weighted12,2,-0.17820807964527308
16,49.84678  42.39825  40.823864 46.189503 44.578953 42.967567 46.73895 44.75309  45.97738  45.72199  39.676514 51.611713,179.08357,13.38221104,weighted12,2,-0.10366459463292627
17,50.384003 41.66329  41.26664  46.04452  43.36795  42.928352 46.152332 44.909744 46.550404 45.452774 38.826214 51.646866,205.1792,14.3240776,weighted12,2,0.21078958793816682
