id,predict_data,mse,rmse,smooth,skip,result_corr
0,41.6143   46.007366 41.68555  40.62556  52.20541  45.324574 41.063213 40.50724  44.442566 43.31411  39.31116  39.802177,832.28217,28.84930095,weighted6,3,-0.1028892728635061
1,43.262352 43.801502 39.53652  40.040695 51.810665 45.341595 40.538292 42.6327   45.130455 45.678123 37.18384  41.519455,907.63934,30.12705335,weighted6,3,0.30273696015609286
2,43.474697 42.149124 39.881966 39.55164  45.192562 45.030907 43.402836 43.988796 42.13608  47.259247 39.025883 40.316143,817.46564,28.59135599,weighted6,3,-0.013787895916321541
3,45.513268 45.082016 38.579487 39.715534 45.53794  42.830093 41.868477 40.37476  41.642696 46.621704 37.359104 40.62702 ,473.78317,21.76656088,weighted6,3,0.28461312780235615
4,46.46533  44.282055 37.852894 42.945774 44.072193 44.144474 41.1834 42.68186  39.91715  48.38572  40.185844 42.8394  ,189.14679,13.75306473,weighted6,3,0.1874783268013089
5,48.986008 43.578075 37.24057  42.265877 44.203323 44.084705 41.54554 43.30342  42.50717  51.888298 39.052605 42.836105,87.30126,9.34351443,weighted6,3,0.2629181253189036
6,46.99459  43.46872  37.62604  41.20858  43.992535 45.648884 42.218494 43.8058   44.08225  48.898144 39.741577 40.591843,80.559425,8.975490257,weighted6,3,-0.15388080977631236
7,46.94279  44.119106 40.39257  42.74069  51.481415 42.145317 41.37909 43.176254 40.850174 52.21505  40.187176 40.553383,115.02411,10.72492932,weighted6,3,-0.19740993375970414
8,46.34604  45.050137 38.77121  43.520977 49.05118  40.96046  43.689045 42.66019  40.883682 53.29745  39.238518 39.97331 ,200.16533,14.14797968,weighted6,3,-0.0363894961391234
9,46.81407  47.766792 38.360313 41.286064 52.119312 41.76995  43.903416 39.874924 43.02833  54.88512  37.874832 40.08102 ,235.64061,15.35058988,weighted6,3,-0.04516141198380107
10,46.19699  48.839985 38.54429  40.388912 53.028976 42.37925  43.272533 39.359337 44.063095 54.615036 37.161667 39.37244 ,243.69603,15.61076647,weighted6,3,0.06262056126136717
11,46.68412  49.204536 37.9859   39.734318 53.720196 43.567707 42.60981 40.281437 44.916817 54.737976 36.646843 39.352726,283.96103,16.85114326,weighted6,3,-0.18164687786249187
12,46.39342  48.619663 37.61563  39.364105 53.092213 44.145416 41.987606 41.239822 44.845448 54.848606 36.831028 39.02436 ,381.21497,19.52472704,weighted6,3,-0.12297644327036154
13,47.07412  47.87045  36.22291  39.22794  51.390434 45.47965  41.992313 42.345825 46.04029  55.50059  37.005077 39.994774,567.38434,23.81983078,weighted6,3,0.002455283660853874
